log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-15.522878745280336,14928470.0,313.314,-1050.0,200.0,291.0
-15.522878745280336,16224275.0,326.836,-1200.0,200.0,291.0
-15.522878745280336,17942212.0,343.358,-1400.0,200.0,291.0
-15.522878745280336,19170993.0,355.104,-1550.0,200.0,291.0
-15.30102999566398,19961659.0,360.173,-1650.0,200.0,291.0
-15.30102999566398,20741353.0,364.408,-1750.0,200.0,291.0
-15.30102999566398,21539921.0,367.665,-1850.0,200.0,291.0
-13.30102999566398,1726208.0,95.496,450.0,450.0,-509.0
-13.30102999566398,3070273.0,98.282,300.0,450.0,-509.0
-13.30102999566398,4840813.0,100.383,100.0,450.0,-509.0
-13.30102999566398,6592570.0,106.095,-100.0,450.0,-509.0
-13.30102999566398,8340847.0,110.012,-300.0,450.0,-509.0
-13.522878745280336,10110304.0,111.585,-500.0,450.0,-509.0
-13.522878745280336,11904059.0,118.525,-700.0,450.0,-509.0
-13.30102999566398,13191693.0,142.047,-850.0,450.0,-509.0
-13.30102999566398,14072456.0,168.392,-950.0,450.0,-509.0
-13.30102999566398,14973734.0,194.718,-1050.0,450.0,-509.0
-13.30102999566398,16297182.0,223.021,-1200.0,450.0,-509.0
-13.30102999566398,17992428.0,252.026,-1400.0,450.0,-509.0
-13.30102999566398,19220544.0,275.698,-1550.0,450.0,-509.0
-13.30102999566398,20015376.0,291.426,-1650.0,450.0,-509.0
-13.30102999566398,20787070.0,307.566,-1750.0,450.0,-509.0
-13.30102999566398,21534770.0,323.795,-1850.0,450.0,-509.0
-13.30102999566398,1763791.0,30.012,450.0,650.0,-859.0
-13.30102999566398,3125833.0,38.787,300.0,650.0,-859.0
-13.30102999566398,4896903.0,48.077,100.0,650.0,-859.0
-13.30102999566398,6642933.0,56.404,-100.0,650.0,-859.0
-13.30102999566398,8365271.0,64.448,-300.0,650.0,-859.0
-13.522878745280336,10197342.0,78.189,-500.0,650.0,-859.0
-13.522878745280336,12026342.0,94.929,-700.0,650.0,-859.0
-15.30102999566398,13369086.0,114.312,-850.0,650.0,-859.0
-15.30102999566398,14238550.0,129.297,-950.0,650.0,-859.0
-15.30102999566398,15114607.0,144.937,-1050.0,650.0,-859.0
-15.30102999566398,16421600.0,168.592,-1200.0,650.0,-859.0
-15.30102999566398,18132276.0,200.139,-1400.0,650.0,-859.0
-15.30102999566398,19382634.0,226.262,-1550.0,650.0,-859.0
-15.30102999566398,20194544.0,244.845,-1650.0,650.0,-859.0
-15.30102999566398,20985938.0,264.073,-1750.0,650.0,-859.0
-15.30102999566398,21753641.0,283.648,-1850.0,650.0,-859.0
-14.0,1680783.0,35.596,450.0,-1450.0,291.0
-14.0,3072311.0,50.979,300.0,-1450.0,291.0
-14.0,4885121.0,73.455,100.0,-1450.0,291.0
-13.30102999566398,6684115.0,100.987,-100.0,-1450.0,291.0
-14.0,8469320.0,129.909,-300.0,-1450.0,291.0
-13.522878745280336,10238393.0,147.652,-500.0,-1450.0,291.0
-13.522878745280336,12002709.0,152.741,-700.0,-1450.0,291.0
-15.30102999566398,13310650.0,173.202,-850.0,-1450.0,291.0
-15.30102999566398,14159502.0,186.035,-950.0,-1450.0,291.0
-15.30102999566398,15004941.0,197.745,-1050.0,-1450.0,291.0
-15.30102999566398,16260039.0,214.45,-1200.0,-1450.0,291.0
-15.30102999566398,17931450.0,235.24,-1400.0,-1450.0,291.0
-15.30102999566398,19176708.0,252.654,-1550.0,-1450.0,291.0
-15.30102999566398,19994062.0,265.824,-1650.0,-1450.0,291.0
-15.30102999566398,20796556.0,280.611,-1750.0,-1450.0,291.0
-15.30102999566398,21577997.0,297.487,-1850.0,-1450.0,291.0
-11.69897000433602,1729588.0,196.073,450.0,-100.0,-109.0
-11.69897000433602,3067651.0,202.868,300.0,-100.0,-109.0
-11.69897000433602,4839174.0,201.588,100.0,-100.0,-109.0
-11.30102999566398,6594023.0,199.92,-100.0,-100.0,-109.0
-11.69897000433602,8339243.0,198.45,-300.0,-100.0,-109.0
-11.69897000433602,10091399.0,185.337,-500.0,-100.0,-109.0
-11.69897000433602,11847754.0,169.715,-700.0,-100.0,-109.0
-15.0,13185294.0,261.564,-850.0,-100.0,-109.0
-15.0,14103128.0,287.156,-950.0,-100.0,-109.0
-15.0,14981164.0,302.065,-1050.0,-100.0,-109.0
-13.30102999566398,16247954.0,315.454,-1200.0,-100.0,-109.0
-13.30102999566398,17850963.0,336.305,-1400.0,-100.0,-109.0
-13.30102999566398,19112838.0,347.011,-1550.0,-100.0,-109.0
-13.30102999566398,19902806.0,347.751,-1650.0,-100.0,-109.0
-13.30102999566398,20669459.0,347.726,-1750.0,-100.0,-109.0
-13.30102999566398,21495581.0,351.997,-1850.0,-100.0,-109.0
-13.30102999566398,1769688.0,35.575,450.0,450.0,841.0
-13.30102999566398,3117346.0,50.172,300.0,450.0,841.0
-13.30102999566398,4894676.0,66.63,100.0,450.0,841.0
-13.30102999566398,6665153.0,81.735,-100.0,450.0,841.0
-13.30102999566398,8436679.0,94.549,-300.0,450.0,841.0
-13.522878745280336,10225909.0,109.909,-500.0,450.0,841.0
-13.522878745280336,12015202.0,131.094,-700.0,450.0,841.0
-15.522878745280336,13380759.0,160.868,-850.0,450.0,841.0
-15.522878745280336,14275263.0,179.112,-950.0,450.0,841.0
-15.522878745280336,15157197.0,195.509,-1050.0,450.0,841.0
-15.522878745280336,16455006.0,216.837,-1200.0,450.0,841.0
-15.522878745280336,18141954.0,240.279,-1400.0,450.0,841.0
-15.522878745280336,19372128.0,256.635,-1550.0,450.0,841.0
-15.522878745280336,20173565.0,267.476,-1650.0,450.0,841.0
-15.522878745280336,20958732.0,278.825,-1750.0,450.0,841.0
-15.30102999566398,21723730.0,291.514,-1850.0,450.0,841.0
-15.0,2282289.0,25.51,450.0,-1050.0,1341.0
-15.0,3520110.0,31.649,300.0,-1050.0,1341.0
-15.0,5194460.0,40.859,100.0,-1050.0,1341.0
-15.0,6911178.0,51.71,-100.0,-1050.0,1341.0
-15.0,8666147.0,64.322,-300.0,-1050.0,1341.0
-15.0,10454172.0,78.806,-500.0,-1050.0,1341.0
-15.0,12257879.0,95.131,-700.0,-1050.0,1341.0
-15.522878745280336,13601944.0,108.734,-850.0,-1050.0,1341.0
-15.522878745280336,14482665.0,118.663,-950.0,-1050.0,1341.0
-15.522878745280336,15362484.0,129.01,-1050.0,-1050.0,1341.0
-15.522878745280336,16675260.0,145.249,-1200.0,-1050.0,1341.0
-15.522878745280336,18410235.0,168.163,-1400.0,-1050.0,1341.0
-15.522878745280336,19696371.0,187.351,-1550.0,-1050.0,1341.0
-15.522878745280336,20542225.0,201.377,-1650.0,-1050.0,1341.0
-15.522878745280336,21376468.0,216.258,-1750.0,-1050.0,1341.0
-15.522878745280336,22196903.0,232.097,-1850.0,-1050.0,1341.0
-16.0,1671506.0,111.95,450.0,-650.0,-509.0
-11.30102999566398,3069645.0,168.568,300.0,-650.0,-509.0
-11.30102999566398,4838105.0,177.53,100.0,-650.0,-509.0
-16.0,6614594.0,161.192,-100.0,-650.0,-509.0
-16.0,8394587.0,156.229,-300.0,-650.0,-509.0
-16.0,10157278.0,156.649,-500.0,-650.0,-509.0
-16.0,11926946.0,168.312,-700.0,-650.0,-509.0
-16.0,13248870.0,190.612,-850.0,-650.0,-509.0
-16.0,14109591.0,205.274,-950.0,-650.0,-509.0
-16.0,14955146.0,219.093,-1050.0,-650.0,-509.0
-16.0,16195894.0,238.973,-1200.0,-650.0,-509.0
-16.0,17811416.0,263.375,-1400.0,-650.0,-509.0
-16.0,18996724.0,281.889,-1550.0,-650.0,-509.0
-16.0,19771838.0,294.834,-1650.0,-650.0,-509.0
-16.0,20536521.0,308.627,-1750.0,-650.0,-509.0
-16.0,21298809.0,323.033,-1850.0,-650.0,-509.0
-16.0,1685731.0,51.404,450.0,-1050.0,-509.0
-16.0,3096398.0,79.744,300.0,-1050.0,-509.0
-16.0,4927531.0,107.086,100.0,-1050.0,-509.0
-16.0,6745007.0,129.677,-100.0,-1050.0,-509.0
-16.0,8539153.0,151.353,-300.0,-1050.0,-509.0
-16.0,10310815.0,173.942,-500.0,-1050.0,-509.0
-16.0,12072152.0,197.896,-700.0,-1050.0,-509.0
-16.0,13379755.0,216.335,-850.0,-1050.0,-509.0
-16.0,14237947.0,228.214,-950.0,-1050.0,-509.0
-16.0,15085998.0,239.607,-1050.0,-1050.0,-509.0
-16.0,16337816.0,255.661,-1200.0,-1050.0,-509.0
-16.0,17976212.0,276.107,-1400.0,-1050.0,-509.0
-16.0,19176000.0,292.581,-1550.0,-1050.0,-509.0
-16.0,19953574.0,304.207,-1650.0,-1050.0,-509.0
-16.0,20705162.0,316.768,-1750.0,-1050.0,-509.0
-16.0,21418492.0,330.459,-1850.0,-1050.0,-509.0
-11.69897000433602,1680221.0,38.826,450.0,-2250.0,41.0
-11.69897000433602,3085325.0,63.504,300.0,-2250.0,41.0
-13.30102999566398,4914684.0,89.022,100.0,-2250.0,41.0
-13.30102999566398,6727954.0,116.106,-100.0,-2250.0,41.0
-13.30102999566398,8520411.0,140.002,-300.0,-2250.0,41.0
-13.522878745280336,10276840.0,149.681,-500.0,-2250.0,41.0
-13.522878745280336,12043803.0,167.277,-700.0,-2250.0,41.0
-16.0,13399073.0,188.055,-850.0,-2250.0,41.0
-16.0,14318859.0,200.867,-950.0,-2250.0,41.0
-16.0,15220503.0,212.795,-1050.0,-2250.0,41.0
-16.0,16539846.0,229.118,-1200.0,-2250.0,41.0
-16.0,18237207.0,249.229,-1400.0,-2250.0,41.0
-16.0,19464368.0,264.24,-1550.0,-2250.0,41.0
-16.0,20261036.0,274.279,-1650.0,-2250.0,41.0
-16.0,21038559.0,284.488,-1750.0,-2250.0,41.0
-16.0,21795851.0,295.018,-1850.0,-2250.0,41.0
-11.69897000433602,1714453.0,194.26,450.0,300.0,41.0
-11.69897000433602,3065802.0,202.34,300.0,300.0,41.0
-11.69897000433602,4840800.0,205.559,100.0,300.0,41.0
-11.30102999566398,6596175.0,205.32,-100.0,300.0,41.0
-11.69897000433602,8341546.0,197.564,-300.0,300.0,41.0
-11.69897000433602,10091686.0,194.044,-500.0,300.0,41.0
-11.69897000433602,11842482.0,165.258,-700.0,300.0,41.0
-15.30102999566398,13169758.0,254.455,-850.0,300.0,41.0
-15.30102999566398,14059719.0,290.957,-950.0,300.0,41.0
-15.30102999566398,14962757.0,313.669,-1050.0,300.0,41.0
-15.30102999566398,16277633.0,329.026,-1200.0,300.0,41.0
-15.30102999566398,17959685.0,339.252,-1400.0,300.0,41.0
-15.30102999566398,19169011.0,344.218,-1550.0,300.0,41.0
-15.30102999566398,19959667.0,346.375,-1650.0,300.0,41.0
-15.30102999566398,20743094.0,347.56,-1750.0,300.0,41.0
-13.30102999566398,21514811.0,348.807,-1850.0,300.0,41.0
-15.0,1946486.0,26.335,450.0,-1450.0,1341.0
-15.0,3287418.0,33.052,300.0,-1450.0,1341.0
-15.0,5045508.0,42.896,100.0,-1450.0,1341.0
-15.0,6813668.0,54.396,-100.0,-1450.0,1341.0
-15.0,8602960.0,67.875,-300.0,-1450.0,1341.0
-15.0,10418391.0,83.657,-500.0,-1450.0,1341.0
-15.0,12255057.0,101.936,-700.0,-1450.0,1341.0
-16.0,13648217.0,117.317,-850.0,-1450.0,1341.0
-16.0,14555317.0,127.747,-950.0,-1450.0,1341.0
-16.0,15454126.0,138.378,-1050.0,-1450.0,1341.0
-16.0,16787183.0,154.734,-1200.0,-1450.0,1341.0
-16.0,18535836.0,177.743,-1400.0,-1450.0,1341.0
-16.0,19824811.0,196.379,-1550.0,-1450.0,1341.0
-16.0,20670624.0,209.433,-1650.0,-1450.0,1341.0
-16.0,21503877.0,223.058,-1750.0,-1450.0,1341.0
-16.0,22322751.0,237.286,-1850.0,-1450.0,1341.0
-11.69897000433602,1676019.0,52.122,450.0,-1850.0,-309.0
-11.69897000433602,3088012.0,87.051,300.0,-1850.0,-309.0
-11.69897000433602,4954837.0,131.05,100.0,-1850.0,-309.0
-11.69897000433602,6763665.0,171.961,-100.0,-1850.0,-309.0
-11.69897000433602,8536162.0,200.742,-300.0,-1850.0,-309.0
-11.69897000433602,10274898.0,215.728,-500.0,-1850.0,-309.0
-11.69897000433602,12036949.0,232.738,-700.0,-1850.0,-309.0
-15.522878745280336,13343981.0,252.895,-850.0,-1850.0,-309.0
-15.522878745280336,14249324.0,264.725,-950.0,-1850.0,-309.0
-15.522878745280336,15131718.0,275.604,-1050.0,-1850.0,-309.0
-15.30102999566398,16414516.0,288.659,-1200.0,-1850.0,-309.0
-15.30102999566398,18058266.0,304.011,-1400.0,-1850.0,-309.0
-15.30102999566398,19239036.0,315.363,-1550.0,-1850.0,-309.0
-15.30102999566398,19999943.0,322.053,-1650.0,-1850.0,-309.0
-15.30102999566398,20735951.0,328.383,-1750.0,-1850.0,-309.0
-15.30102999566398,21444209.0,335.058,-1850.0,-1850.0,-309.0
