log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-13.30102999566398,6599444.0,108.111,-100.0,950.0,-309.0
-13.30102999566398,8356808.0,118.915,-300.0,950.0,-309.0
-13.522878745280336,10115603.0,121.401,-500.0,950.0,-309.0
-13.522878745280336,11885690.0,134.643,-700.0,950.0,-309.0
-13.30102999566398,13186964.0,166.135,-850.0,950.0,-309.0
-13.30102999566398,14071546.0,203.501,-950.0,950.0,-309.0
-13.30102999566398,14972804.0,233.518,-1050.0,950.0,-309.0
-13.30102999566398,16297530.0,257.714,-1200.0,950.0,-309.0
-13.30102999566398,17993952.0,279.56,-1400.0,950.0,-309.0
-13.30102999566398,19220913.0,298.373,-1550.0,950.0,-309.0
-13.30102999566398,20015090.0,310.388,-1650.0,950.0,-309.0
-13.30102999566398,20786745.0,321.013,-1750.0,950.0,-309.0
-13.30102999566398,21539358.0,329.073,-1850.0,950.0,-309.0
-13.30102999566398,1729429.0,169.929,450.0,650.0,-109.0
-13.30102999566398,3064064.0,183.209,300.0,650.0,-109.0
-13.30102999566398,4833539.0,184.949,100.0,650.0,-109.0
-13.30102999566398,6589132.0,180.06,-100.0,650.0,-109.0
-13.30102999566398,8349290.0,162.139,-300.0,650.0,-109.0
-13.522878745280336,10095643.0,162.39,-500.0,650.0,-109.0
-13.522878745280336,11854087.0,175.28,-700.0,650.0,-109.0
-13.30102999566398,13178198.0,212.805,-850.0,650.0,-109.0
-13.30102999566398,14053064.0,249.067,-950.0,650.0,-109.0
-13.30102999566398,14965466.0,283.737,-1050.0,650.0,-109.0
-13.30102999566398,16295437.0,304.919,-1200.0,650.0,-109.0
-13.30102999566398,17990891.0,315.461,-1400.0,650.0,-109.0
-13.30102999566398,19216969.0,322.932,-1550.0,650.0,-109.0
-13.30102999566398,20011741.0,327.334,-1650.0,650.0,-109.0
-13.30102999566398,20782217.0,330.383,-1750.0,650.0,-109.0
-13.30102999566398,21529984.0,332.785,-1850.0,650.0,-109.0
