log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-15.0,7314935.0,98.651,-100.0,1750.0,1341.0
-15.0,9074032.0,125.318,-300.0,1750.0,1341.0
-15.0,10828579.0,151.237,-500.0,1750.0,1341.0
-15.0,12576761.0,175.342,-700.0,1750.0,1341.0
-15.522878745280336,13894536.0,191.738,-850.0,1750.0,1341.0
-15.522878745280336,14757704.0,201.607,-950.0,1750.0,1341.0
-15.522878745280336,15608254.0,210.695,-1050.0,1750.0,1341.0
-15.522878745280336,16863233.0,223.273,-1200.0,1750.0,1341.0
-15.522878745280336,18499523.0,237.731,-1400.0,1750.0,1341.0
-15.522878745280336,19700857.0,247.147,-1550.0,1750.0,1341.0
-15.522878745280336,20490529.0,253.071,-1650.0,1750.0,1341.0
-15.522878745280336,21270886.0,258.564,-1750.0,1750.0,1341.0
-15.522878745280336,22042137.0,263.712,-1850.0,1750.0,1341.0
-11.69897000433602,1705244.0,52.265,450.0,1350.0,41.0
-11.69897000433602,3065037.0,79.133,300.0,1350.0,41.0
-11.69897000433602,4843055.0,111.04,100.0,1350.0,41.0
-11.69897000433602,6597549.0,164.611,-100.0,1350.0,41.0
-11.69897000433602,8345230.0,157.95,-300.0,1350.0,41.0
-11.69897000433602,10095088.0,157.595,-500.0,1350.0,41.0
-11.69897000433602,11843606.0,160.435,-700.0,1350.0,41.0
-13.30102999566398,13169482.0,210.556,-850.0,1350.0,41.0
-13.30102999566398,14071522.0,234.982,-950.0,1350.0,41.0
-13.30102999566398,14974357.0,252.563,-1050.0,1350.0,41.0
-13.30102999566398,16300670.0,268.055,-1200.0,1350.0,41.0
-13.30102999566398,17996729.0,285.588,-1400.0,1350.0,41.0
-13.30102999566398,19220090.0,298.896,-1550.0,1350.0,41.0
-13.30102999566398,20012697.0,305.875,-1650.0,1350.0,41.0
-13.30102999566398,20785012.0,311.166,-1750.0,1350.0,41.0
-13.30102999566398,21543136.0,313.379,-1850.0,1350.0,41.0
-15.0,2194158.0,29.688,450.0,-200.0,-1359.0
-15.0,3520108.0,39.373,300.0,-200.0,-1359.0
-15.0,5239950.0,52.394,100.0,-200.0,-1359.0
-15.0,6978213.0,66.958,-100.0,-200.0,-1359.0
-15.0,8732481.0,82.96,-300.0,-200.0,-1359.0
-15.0,10513449.0,100.368,-500.0,-200.0,-1359.0
-15.0,12276015.0,119.047,-700.0,-200.0,-1359.0
-15.522878745280336,13596706.0,135.566,-850.0,-200.0,-1359.0
-15.522878745280336,14467492.0,148.357,-950.0,-200.0,-1359.0
-15.522878745280336,15340639.0,161.99,-1050.0,-200.0,-1359.0
-15.522878745280336,16645089.0,183.373,-1200.0,-200.0,-1359.0
-15.522878745280336,18357430.0,213.41,-1400.0,-200.0,-1359.0
-15.522878745280336,19610510.0,237.563,-1550.0,-200.0,-1359.0
-15.522878745280336,20427328.0,254.045,-1650.0,-200.0,-1359.0
-15.522878745280336,21229764.0,270.633,-1750.0,-200.0,-1359.0
-15.522878745280336,22018486.0,286.712,-1850.0,-200.0,-1359.0
-13.30102999566398,1697588.0,30.802,450.0,-1850.0,491.0
-13.30102999566398,3080472.0,42.795,300.0,-1850.0,491.0
-13.30102999566398,4888799.0,60.01,100.0,-1850.0,491.0
-13.30102999566398,6685154.0,80.138,-100.0,-1850.0,491.0
-13.30102999566398,8476789.0,101.168,-300.0,-1850.0,491.0
-13.522878745280336,10263796.0,117.57,-500.0,-1850.0,491.0
-13.522878745280336,12050726.0,130.807,-700.0,-1850.0,491.0
-16.0,13418145.0,152.627,-850.0,-1850.0,491.0
-16.0,14314247.0,166.207,-950.0,-1850.0,491.0
-16.0,15201749.0,179.053,-1050.0,-1850.0,491.0
-16.0,16517459.0,197.377,-1200.0,-1850.0,491.0
-16.0,18228990.0,220.629,-1400.0,-1850.0,491.0
-16.0,19480753.0,238.305,-1550.0,-1850.0,491.0
-16.0,20297606.0,250.372,-1650.0,-1850.0,491.0
-16.0,21098314.0,262.873,-1750.0,-1850.0,491.0
-16.0,21880512.0,275.969,-1850.0,-1850.0,491.0
-13.30102999566398,1707743.0,79.397,450.0,950.0,-309.0
-13.30102999566398,3066629.0,89.408,300.0,950.0,-309.0
-13.30102999566398,4844655.0,99.801,100.0,950.0,-309.0
-13.30102999566398,6599444.0,108.111,-100.0,950.0,-309.0
-13.30102999566398,8356808.0,118.915,-300.0,950.0,-309.0
-13.522878745280336,10115603.0,121.401,-500.0,950.0,-309.0
-13.522878745280336,11885690.0,134.643,-700.0,950.0,-309.0
-13.30102999566398,13186964.0,166.135,-850.0,950.0,-309.0
-13.30102999566398,14071546.0,203.501,-950.0,950.0,-309.0
-13.30102999566398,14972804.0,233.518,-1050.0,950.0,-309.0
-13.30102999566398,16297530.0,257.714,-1200.0,950.0,-309.0
-13.30102999566398,17993952.0,279.56,-1400.0,950.0,-309.0
-13.30102999566398,19220913.0,298.373,-1550.0,950.0,-309.0
-13.30102999566398,20015090.0,310.388,-1650.0,950.0,-309.0
-13.30102999566398,20786745.0,321.013,-1750.0,950.0,-309.0
-13.30102999566398,21539358.0,329.073,-1850.0,950.0,-309.0
-11.69897000433602,1736249.0,179.419,450.0,300.0,-309.0
-11.69897000433602,3067912.0,183.276,300.0,300.0,-309.0
-11.69897000433602,4837914.0,182.063,100.0,300.0,-309.0
-11.30102999566398,6592198.0,183.42,-100.0,300.0,-309.0
-11.69897000433602,8337382.0,170.499,-300.0,300.0,-309.0
-11.69897000433602,10096064.0,155.388,-500.0,300.0,-309.0
-11.69897000433602,11863872.0,136.821,-700.0,300.0,-309.0
-15.30102999566398,13222487.0,175.757,-850.0,300.0,-309.0
-15.30102999566398,14112058.0,204.214,-950.0,300.0,-309.0
-15.30102999566398,14998750.0,229.253,-1050.0,300.0,-309.0
-15.30102999566398,16277066.0,261.655,-1200.0,300.0,-309.0
-15.30102999566398,17931483.0,286.579,-1400.0,300.0,-309.0
-15.30102999566398,19185345.0,303.476,-1550.0,300.0,-309.0
-15.30102999566398,19989405.0,313.387,-1650.0,300.0,-309.0
-15.30102999566398,20767907.0,322.75,-1750.0,300.0,-309.0
-15.30102999566398,21528031.0,331.734,-1850.0,300.0,-309.0
-13.30102999566398,1732686.0,27.846,450.0,-1450.0,841.0
-13.30102999566398,3105149.0,35.711,300.0,-1450.0,841.0
-13.30102999566398,4899164.0,46.83,100.0,-1450.0,841.0
-13.30102999566398,6686849.0,59.644,-100.0,-1450.0,841.0
-13.30102999566398,8478789.0,74.465,-300.0,-1450.0,841.0
-13.522878745280336,10287494.0,91.499,-500.0,-1450.0,841.0
-13.522878745280336,12106551.0,111.802,-700.0,-1450.0,841.0
-16.0,13474662.0,129.639,-850.0,-1450.0,841.0
-16.0,14359234.0,141.632,-950.0,-1450.0,841.0
-16.0,15242699.0,153.628,-1050.0,-1450.0,841.0
-16.0,16561537.0,171.777,-1200.0,-1450.0,841.0
-16.0,18299909.0,197.007,-1400.0,-1450.0,841.0
-16.0,19586731.0,217.878,-1550.0,-1450.0,841.0
-16.0,20431294.0,232.735,-1650.0,-1450.0,841.0
-16.0,21264304.0,248.825,-1750.0,-1450.0,841.0
-16.0,22083355.0,266.559,-1850.0,-1450.0,841.0
-11.69897000433602,1737317.0,188.145,450.0,100.0,-309.0
-11.69897000433602,3068327.0,193.476,300.0,100.0,-309.0
-11.69897000433602,4838047.0,191.666,100.0,100.0,-309.0
-12.30102999566398,6592191.0,189.444,-100.0,100.0,-309.0
-11.69897000433602,8337350.0,187.598,-300.0,100.0,-309.0
-12.30102999566398,10095758.0,158.976,-500.0,100.0,-309.0
-13.30102999566398,11866460.0,122.063,-700.0,100.0,-309.0
-13.30102999566398,13260050.0,170.284,-850.0,100.0,-309.0
-13.30102999566398,14152832.0,196.505,-950.0,100.0,-309.0
-13.30102999566398,15027222.0,214.031,-1050.0,100.0,-309.0
-13.30102999566398,16252515.0,254.726,-1200.0,100.0,-309.0
-13.30102999566398,17858446.0,285.199,-1400.0,100.0,-309.0
-15.30102999566398,19098236.0,304.472,-1550.0,100.0,-309.0
-15.30102999566398,19920842.0,312.851,-1650.0,100.0,-309.0
-15.30102999566398,20707378.0,321.397,-1750.0,100.0,-309.0
-15.30102999566398,21509684.0,329.389,-1850.0,100.0,-309.0
-11.69897000433602,1729808.0,185.455,450.0,450.0,-109.0
-11.69897000433602,3066792.0,194.964,300.0,450.0,-109.0
-11.69897000433602,4838829.0,198.05,100.0,450.0,-109.0
-11.30102999566398,6593811.0,197.415,-100.0,450.0,-109.0
-11.69897000433602,8338781.0,180.058,-300.0,450.0,-109.0
-11.69897000433602,10091364.0,166.379,-500.0,450.0,-109.0
-11.69897000433602,11851262.0,156.031,-700.0,450.0,-109.0
-13.30102999566398,13178728.0,211.078,-850.0,450.0,-109.0
-13.30102999566398,14051072.0,249.611,-950.0,450.0,-109.0
-13.30102999566398,14964724.0,285.771,-1050.0,450.0,-109.0
-13.30102999566398,16294645.0,307.841,-1200.0,450.0,-109.0
-13.30102999566398,17989230.0,318.889,-1400.0,450.0,-109.0
-13.30102999566398,19215632.0,326.262,-1550.0,450.0,-109.0
-13.30102999566398,20010899.0,330.972,-1650.0,450.0,-109.0
-13.30102999566398,20780937.0,333.957,-1750.0,450.0,-109.0
-13.30102999566398,21523617.0,337.303,-1850.0,450.0,-109.0
-13.30102999566398,1743697.0,41.812,450.0,-100.0,-859.0
-13.30102999566398,3111704.0,56.463,300.0,-100.0,-859.0
-13.30102999566398,4884909.0,69.903,100.0,-100.0,-859.0
-13.30102999566398,6631725.0,82.518,-100.0,-100.0,-859.0
-13.30102999566398,8352911.0,94.726,-300.0,-100.0,-859.0
-13.522878745280336,10172605.0,100.838,-500.0,-100.0,-859.0
-13.30102999566398,11945577.0,100.102,-700.0,-100.0,-859.0
-13.30102999566398,13273401.0,123.713,-850.0,-100.0,-859.0
-13.30102999566398,14161547.0,142.914,-950.0,-100.0,-859.0
-13.30102999566398,15043536.0,161.946,-1050.0,-100.0,-859.0
-15.0,16370838.0,190.686,-1200.0,-100.0,-859.0
-15.30102999566398,18080663.0,222.891,-1400.0,-100.0,-859.0
-15.30102999566398,19319096.0,246.253,-1550.0,-100.0,-859.0
-15.30102999566398,20119310.0,262.053,-1650.0,-100.0,-859.0
-15.30102999566398,20895770.0,278.557,-1750.0,-100.0,-859.0
-17.0,21694733.0,296.462,-1850.0,-100.0,-859.0
-15.0,2318105.0,27.269,450.0,650.0,1341.0
-15.0,3582727.0,35.06,300.0,650.0,1341.0
-15.0,5254405.0,46.44,100.0,650.0,1341.0
-15.0,6962282.0,59.442,-100.0,650.0,1341.0
-15.0,8704395.0,73.97,-300.0,650.0,1341.0
-15.0,10474499.0,90.384,-500.0,650.0,1341.0
-15.0,12252339.0,108.948,-700.0,650.0,1341.0
-15.522878745280336,13580396.0,124.965,-850.0,650.0,1341.0
-15.522878745280336,14447400.0,136.07,-950.0,650.0,1341.0
-15.522878745280336,15309565.0,146.866,-1050.0,650.0,1341.0
-15.522878745280336,16589305.0,162.535,-1200.0,650.0,1341.0
-15.522878745280336,18265744.0,180.901,-1400.0,650.0,1341.0
-15.522878745280336,19500219.0,193.852,-1550.0,650.0,1341.0
-15.522878745280336,20312475.0,203.037,-1650.0,650.0,1341.0
-15.522878745280336,21114437.0,212.307,-1750.0,650.0,1341.0
-15.522878745280336,21905727.0,221.875,-1850.0,650.0,1341.0
-11.69897000433602,1709511.0,154.454,450.0,650.0,291.0
-11.69897000433602,3066297.0,178.389,300.0,650.0,291.0
-11.69897000433602,4844107.0,207.394,100.0,650.0,291.0
-11.69897000433602,6604066.0,226.49,-100.0,650.0,291.0
-11.69897000433602,8346234.0,229.893,-300.0,650.0,291.0
-11.69897000433602,10093909.0,237.261,-500.0,650.0,291.0
-11.69897000433602,11836857.0,271.813,-700.0,650.0,291.0
-13.30102999566398,13155281.0,299.307,-850.0,650.0,291.0
-13.30102999566398,13992161.0,304.48,-950.0,650.0,291.0
-13.30102999566398,14945549.0,322.415,-1050.0,650.0,291.0
-13.30102999566398,16294999.0,334.116,-1200.0,650.0,291.0
-13.30102999566398,17991695.0,341.82,-1400.0,650.0,291.0
