log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-11.69897000433602,10092281.0,203.537,-500.0,0.0,41.0
-11.69897000433602,11841275.0,188.269,-700.0,0.0,41.0
-15.0,13138560.0,303.933,-850.0,0.0,41.0
-15.0,14059266.0,321.929,-950.0,0.0,41.0
-15.0,14938625.0,329.575,-1050.0,0.0,41.0
-15.0,16210928.0,334.842,-1200.0,0.0,41.0
-15.522878745280336,17856287.0,351.535,-1400.0,0.0,41.0
-13.30102999566398,19120246.0,357.579,-1550.0,0.0,41.0
-13.30102999566398,19905717.0,357.685,-1650.0,0.0,41.0
-13.30102999566398,20673512.0,355.12,-1750.0,0.0,41.0
-13.30102999566398,21496809.0,357.448,-1850.0,0.0,41.0
-11.69897000433602,1730264.0,189.459,450.0,300.0,-109.0
-11.69897000433602,3066952.0,196.793,300.0,300.0,-109.0
-11.69897000433602,4838919.0,198.507,100.0,300.0,-109.0
-11.30102999566398,6593888.0,197.421,-100.0,300.0,-109.0
-11.69897000433602,8338692.0,188.677,-300.0,300.0,-109.0
-11.69897000433602,10091203.0,166.595,-500.0,300.0,-109.0
-11.69897000433602,11850626.0,154.646,-700.0,300.0,-109.0
-15.30102999566398,13189061.0,227.001,-850.0,300.0,-109.0
-15.30102999566398,14082669.0,264.234,-950.0,300.0,-109.0
-15.30102999566398,14980230.0,290.01,-1050.0,300.0,-109.0
-15.30102999566398,16273623.0,309.53,-1200.0,300.0,-109.0
-15.30102999566398,17928921.0,323.065,-1400.0,300.0,-109.0
-15.30102999566398,19165806.0,329.986,-1550.0,300.0,-109.0
-15.30102999566398,19959683.0,333.261,-1650.0,300.0,-109.0
-15.30102999566398,20742416.0,336.505,-1750.0,300.0,-109.0
-13.30102999566398,21514188.0,339.147,-1850.0,300.0,-109.0
-11.69897000433602,1716108.0,159.764,450.0,-200.0,291.0
-11.69897000433602,3066535.0,161.419,300.0,-200.0,291.0
-11.69897000433602,4841933.0,176.531,100.0,-200.0,291.0
-11.69897000433602,6596816.0,179.995,-100.0,-200.0,291.0
-11.69897000433602,8344461.0,167.505,-300.0,-200.0,291.0
-11.69897000433602,10096603.0,168.646,-500.0,-200.0,291.0
-11.69897000433602,11838107.0,198.479,-700.0,-200.0,291.0
-15.0,13133063.0,300.357,-850.0,-200.0,291.0
-15.0,14057066.0,322.737,-950.0,-200.0,291.0
-15.0,14940295.0,335.141,-1050.0,-200.0,291.0
-15.0,16218235.0,345.115,-1200.0,-200.0,291.0
-13.30102999566398,17850595.0,356.27,-1400.0,-200.0,291.0
-13.30102999566398,19126243.0,361.981,-1550.0,-200.0,291.0
-13.30102999566398,19922034.0,365.376,-1650.0,-200.0,291.0
-13.30102999566398,20673411.0,368.471,-1750.0,-200.0,291.0
-15.30102999566398,21446704.0,371.551,-1850.0,-200.0,291.0
-16.0,1804865.0,45.383,450.0,-650.0,-859.0
-16.0,3161360.0,67.502,300.0,-650.0,-859.0
-16.0,4960003.0,87.857,100.0,-650.0,-859.0
-16.0,6765131.0,104.119,-100.0,-650.0,-859.0
-16.0,8555043.0,120.406,-300.0,-650.0,-859.0
-16.0,10346202.0,138.052,-500.0,-650.0,-859.0
-16.0,12121933.0,158.193,-700.0,-650.0,-859.0
-16.0,13443815.0,177.544,-850.0,-650.0,-859.0
-16.0,14317162.0,191.222,-950.0,-650.0,-859.0
-16.0,15182980.0,205.112,-1050.0,-650.0,-859.0
-16.0,16462573.0,225.594,-1200.0,-650.0,-859.0
-16.0,18127792.0,252.502,-1400.0,-650.0,-859.0
-16.0,19337358.0,273.384,-1550.0,-650.0,-859.0
-16.0,20119417.0,287.573,-1650.0,-650.0,-859.0
-16.0,20878266.0,302.149,-1750.0,-650.0,-859.0
-16.0,21608822.0,317.261,-1850.0,-650.0,-859.0
-13.30102999566398,1678783.0,41.149,450.0,-1850.0,41.0
-13.30102999566398,3081875.0,63.898,300.0,-1850.0,41.0
-13.30102999566398,4906229.0,96.047,100.0,-1850.0,41.0
-13.30102999566398,6725231.0,141.461,-100.0,-1850.0,41.0
-13.30102999566398,8522915.0,178.61,-300.0,-1850.0,41.0
-11.69897000433602,10271887.0,192.619,-500.0,-1850.0,41.0
-11.69897000433602,12036573.0,183.09,-700.0,-1850.0,41.0
-16.0,13361131.0,201.736,-850.0,-1850.0,41.0
-16.0,14256667.0,214.122,-950.0,-1850.0,41.0
-16.0,15133611.0,226.045,-1050.0,-1850.0,41.0
-16.0,16406958.0,242.222,-1200.0,-1850.0,41.0
-16.0,18059435.0,261.629,-1400.0,-1850.0,41.0
-16.0,19259766.0,275.858,-1550.0,-1850.0,41.0
-16.0,20038637.0,285.372,-1650.0,-1850.0,41.0
-16.0,20796750.0,295.164,-1750.0,-1850.0,41.0
-16.0,21530976.0,305.501,-1850.0,-1850.0,41.0
-11.69897000433602,1705244.0,52.265,450.0,1350.0,41.0
-11.69897000433602,3065037.0,79.133,300.0,1350.0,41.0
-11.69897000433602,4843055.0,111.04,100.0,1350.0,41.0
-11.69897000433602,6597549.0,164.611,-100.0,1350.0,41.0
-11.69897000433602,8345230.0,157.95,-300.0,1350.0,41.0
-11.69897000433602,10095088.0,157.595,-500.0,1350.0,41.0
-11.69897000433602,11843606.0,160.435,-700.0,1350.0,41.0
-13.30102999566398,13169482.0,210.556,-850.0,1350.0,41.0
-13.30102999566398,14071522.0,234.982,-950.0,1350.0,41.0
-13.30102999566398,14974357.0,252.563,-1050.0,1350.0,41.0
-13.30102999566398,16300670.0,268.055,-1200.0,1350.0,41.0
-13.30102999566398,17996729.0,285.588,-1400.0,1350.0,41.0
-13.30102999566398,19220090.0,298.896,-1550.0,1350.0,41.0
-13.30102999566398,20012697.0,305.875,-1650.0,1350.0,41.0
-13.30102999566398,20785012.0,311.166,-1750.0,1350.0,41.0
-13.30102999566398,21543136.0,313.379,-1850.0,1350.0,41.0
-11.69897000433602,1713915.0,191.15,450.0,200.0,141.0
-11.69897000433602,3065870.0,199.187,300.0,200.0,141.0
-11.69897000433602,4841663.0,204.137,100.0,200.0,141.0
-11.30102999566398,6597465.0,204.952,-100.0,200.0,141.0
-11.69897000433602,8343156.0,197.221,-300.0,200.0,141.0
-11.69897000433602,10093159.0,201.236,-500.0,200.0,141.0
-11.69897000433602,11838673.0,190.647,-700.0,200.0,141.0
-15.522878745280336,13144239.0,280.609,-850.0,200.0,141.0
-15.522878745280336,14056303.0,309.483,-950.0,200.0,141.0
-15.522878745280336,14942090.0,324.923,-1050.0,200.0,141.0
-15.522878745280336,16230618.0,336.145,-1200.0,200.0,141.0
-15.522878745280336,17930901.0,347.678,-1400.0,200.0,141.0
-13.30102999566398,19127007.0,354.17,-1550.0,200.0,141.0
-13.30102999566398,19908181.0,356.258,-1650.0,200.0,141.0
-13.30102999566398,20680229.0,357.744,-1750.0,200.0,141.0
-13.30102999566398,21507558.0,358.701,-1850.0,200.0,141.0
-13.30102999566398,1729429.0,169.929,450.0,650.0,-109.0
-13.30102999566398,3064064.0,183.209,300.0,650.0,-109.0
-13.30102999566398,4833539.0,184.949,100.0,650.0,-109.0
-13.30102999566398,6589132.0,180.06,-100.0,650.0,-109.0
-13.30102999566398,8349290.0,162.139,-300.0,650.0,-109.0
-13.522878745280336,10095643.0,162.39,-500.0,650.0,-109.0
-13.522878745280336,11854087.0,175.28,-700.0,650.0,-109.0
-13.30102999566398,13178198.0,212.805,-850.0,650.0,-109.0
-13.30102999566398,14053064.0,249.067,-950.0,650.0,-109.0
-13.30102999566398,14965466.0,283.737,-1050.0,650.0,-109.0
-13.30102999566398,16295437.0,304.919,-1200.0,650.0,-109.0
-13.30102999566398,17990891.0,315.461,-1400.0,650.0,-109.0
-13.30102999566398,19216969.0,322.932,-1550.0,650.0,-109.0
-13.30102999566398,20011741.0,327.334,-1650.0,650.0,-109.0
-13.30102999566398,20782217.0,330.383,-1750.0,650.0,-109.0
-13.30102999566398,21529984.0,332.785,-1850.0,650.0,-109.0
-11.69897000433602,1718253.0,194.203,450.0,200.0,41.0
-11.69897000433602,3066061.0,201.05,300.0,200.0,41.0
-11.69897000433602,4840621.0,203.576,100.0,200.0,41.0
-11.30102999566398,6596026.0,202.924,-100.0,200.0,41.0
-11.69897000433602,8341419.0,196.909,-300.0,200.0,41.0
-11.69897000433602,10091788.0,196.689,-500.0,200.0,41.0
-11.69897000433602,11842196.0,166.337,-700.0,200.0,41.0
-15.522878745280336,13166543.0,267.173,-850.0,200.0,41.0
-15.522878745280336,14076319.0,299.919,-950.0,200.0,41.0
-15.522878745280336,14961677.0,317.663,-1050.0,200.0,41.0
-15.522878745280336,16244353.0,330.742,-1200.0,200.0,41.0
-15.522878745280336,17906100.0,343.535,-1400.0,200.0,41.0
-13.30102999566398,19124815.0,349.635,-1550.0,200.0,41.0
-13.30102999566398,19907449.0,349.882,-1650.0,200.0,41.0
-13.30102999566398,20680030.0,350.288,-1750.0,200.0,41.0
-13.30102999566398,21507211.0,351.252,-1850.0,200.0,41.0
-11.69897000433602,1737687.0,191.679,450.0,0.0,-309.0
-11.69897000433602,3068586.0,197.243,300.0,0.0,-309.0
-11.69897000433602,4838176.0,195.829,100.0,0.0,-309.0
-12.30102999566398,6592374.0,194.417,-100.0,0.0,-309.0
-11.69897000433602,8337459.0,194.438,-300.0,0.0,-309.0
-12.30102999566398,10095356.0,156.384,-500.0,0.0,-309.0
-13.30102999566398,11866050.0,124.728,-700.0,0.0,-309.0
-13.30102999566398,13260095.0,172.328,-850.0,0.0,-309.0
-13.30102999566398,14152980.0,197.446,-950.0,0.0,-309.0
-13.30102999566398,15027087.0,214.136,-1050.0,0.0,-309.0
-13.30102999566398,16251600.0,254.184,-1200.0,0.0,-309.0
-13.30102999566398,17855856.0,286.084,-1400.0,0.0,-309.0
-15.30102999566398,19084083.0,306.974,-1550.0,0.0,-309.0
-15.30102999566398,19897622.0,314.466,-1650.0,0.0,-309.0
-15.30102999566398,20658935.0,321.798,-1750.0,0.0,-309.0
-17.0,21451526.0,330.573,-1850.0,0.0,-309.0
-15.0,1807218.0,38.17,450.0,1750.0,291.0
-15.0,3206256.0,56.708,300.0,1750.0,291.0
-15.0,5019879.0,79.766,100.0,1750.0,291.0
-15.0,6806679.0,103.098,-100.0,1750.0,291.0
-15.0,8578973.0,122.761,-300.0,1750.0,291.0
-15.0,10345083.0,144.406,-500.0,1750.0,291.0
-15.0,12106111.0,170.118,-700.0,1750.0,291.0
-15.30102999566398,13433263.0,195.003,-850.0,1750.0,291.0
-15.30102999566398,14313748.0,210.284,-950.0,1750.0,291.0
-15.30102999566398,15185727.0,223.927,-1050.0,1750.0,291.0
-15.30102999566398,16470606.0,240.972,-1200.0,1750.0,291.0
-15.30102999566398,18133049.0,260.414,-1400.0,1750.0,291.0
-15.30102999566398,19333873.0,274.295,-1550.0,1750.0,291.0
-15.30102999566398,20110456.0,283.25,-1650.0,1750.0,291.0
-15.30102999566398,20862564.0,292.564,-1750.0,1750.0,291.0
-15.30102999566398,21583691.0,303.471,-1850.0,1750.0,291.0
-12.30102999566398,1729107.0,136.902,450.0,300.0,-509.0
-11.69897000433602,3068287.0,128.378,300.0,300.0,-509.0
-11.69897000433602,4837348.0,126.41,100.0,300.0,-509.0
-12.30102999566398,6589145.0,129.928,-100.0,300.0,-509.0
-11.69897000433602,8337493.0,127.923,-300.0,300.0,-509.0
-12.30102999566398,10103919.0,124.539,-500.0,300.0,-509.0
-12.30102999566398,11902692.0,120.007,-700.0,300.0,-509.0
-15.30102999566398,13237513.0,139.877,-850.0,300.0,-509.0
-15.30102999566398,14118002.0,161.102,-950.0,300.0,-509.0
-15.30102999566398,15004679.0,183.286,-1050.0,300.0,-509.0
-15.30102999566398,16300491.0,216.227,-1200.0,300.0,-509.0
-15.30102999566398,17982472.0,248.128,-1400.0,300.0,-509.0
-15.30102999566398,19217326.0,269.794,-1550.0,300.0,-509.0
-15.30102999566398,20016017.0,283.868,-1650.0,300.0,-509.0
-15.30102999566398,20792111.0,298.336,-1750.0,300.0,-509.0
-15.30102999566398,21544011.0,313.663,-1850.0,300.0,-509.0
