log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-12.30102999566398,1730265.0,146.242,450.0,200.0,-509.0
-11.69897000433602,3068334.0,141.769,300.0,200.0,-509.0
-11.69897000433602,4837388.0,143.491,100.0,200.0,-509.0
-12.30102999566398,6589323.0,148.502,-100.0,200.0,-509.0
-11.69897000433602,8337344.0,142.586,-300.0,200.0,-509.0
-12.30102999566398,10103173.0,134.599,-500.0,200.0,-509.0
-13.30102999566398,11902168.0,103.26,-700.0,200.0,-509.0
-13.30102999566398,13263930.0,132.135,-850.0,200.0,-509.0
-13.30102999566398,14154828.0,153.407,-950.0,200.0,-509.0
-13.30102999566398,15032028.0,172.794,-1050.0,200.0,-509.0
-15.30102999566398,16296794.0,211.58,-1200.0,200.0,-509.0
-15.30102999566398,17954320.0,246.746,-1400.0,200.0,-509.0
-15.30102999566398,19200470.0,268.538,-1550.0,200.0,-509.0
-15.30102999566398,20004351.0,282.283,-1650.0,200.0,-509.0
-15.30102999566398,20785058.0,296.135,-1750.0,200.0,-509.0
-15.30102999566398,21543643.0,310.28,-1850.0,200.0,-509.0
-15.0,2327238.0,25.875,450.0,2150.0,-509.0
-15.0,3719077.0,31.76,300.0,2150.0,-509.0
-15.0,5478261.0,39.96,100.0,2150.0,-509.0
-15.0,7218668.0,49.037,-100.0,2150.0,-509.0
-15.0,8960440.0,58.994,-300.0,2150.0,-509.0
-15.0,10708131.0,69.855,-500.0,2150.0,-509.0
-15.0,12460009.0,81.876,-700.0,2150.0,-509.0
-15.522878745280336,13752560.0,92.403,-850.0,2150.0,-509.0
-15.522878745280336,14590794.0,100.136,-950.0,2150.0,-509.0
-15.522878745280336,15431177.0,107.988,-1050.0,2150.0,-509.0
-15.522878745280336,16688688.0,119.902,-1200.0,2150.0,-509.0
-15.522878745280336,18346466.0,134.51,-1400.0,2150.0,-509.0
-15.522878745280336,19569384.0,145.3,-1550.0,2150.0,-509.0
-15.522878745280336,20375699.0,153.442,-1650.0,2150.0,-509.0
-15.522878745280336,21171028.0,161.952,-1750.0,2150.0,-509.0
-15.522878745280336,21955210.0,171.106,-1850.0,2150.0,-509.0
-11.69897000433602,1705244.0,52.265,450.0,1350.0,41.0
-11.69897000433602,3065037.0,79.133,300.0,1350.0,41.0
-11.69897000433602,4843055.0,111.04,100.0,1350.0,41.0
-11.69897000433602,6597549.0,164.611,-100.0,1350.0,41.0
-11.69897000433602,8345230.0,157.95,-300.0,1350.0,41.0
-11.69897000433602,10095088.0,157.595,-500.0,1350.0,41.0
-11.69897000433602,11843606.0,160.435,-700.0,1350.0,41.0
-13.30102999566398,13169482.0,210.556,-850.0,1350.0,41.0
-13.30102999566398,14071522.0,234.982,-950.0,1350.0,41.0
-13.30102999566398,14974357.0,252.563,-1050.0,1350.0,41.0
-13.30102999566398,16300670.0,268.055,-1200.0,1350.0,41.0
-13.30102999566398,17996729.0,285.588,-1400.0,1350.0,41.0
-13.30102999566398,19220090.0,298.896,-1550.0,1350.0,41.0
-13.30102999566398,20012697.0,305.875,-1650.0,1350.0,41.0
-13.30102999566398,20785012.0,311.166,-1750.0,1350.0,41.0
-13.30102999566398,21543136.0,313.379,-1850.0,1350.0,41.0
-16.0,2286593.0,33.078,450.0,-650.0,-1359.0
-16.0,3663254.0,45.893,300.0,-650.0,-1359.0
-16.0,5353427.0,62.222,100.0,-650.0,-1359.0
-15.0,7098238.0,78.322,-100.0,-650.0,-1359.0
-15.0,8899385.0,95.558,-300.0,-650.0,-1359.0
-15.0,10683146.0,114.571,-500.0,-650.0,-1359.0
-15.0,12453566.0,135.821,-700.0,-650.0,-1359.0
-15.522878745280336,13761607.0,153.949,-850.0,-650.0,-1359.0
-15.522878745280336,14621159.0,167.307,-950.0,-650.0,-1359.0
-15.522878745280336,15478900.0,181.085,-1050.0,-650.0,-1359.0
-15.522878745280336,16752747.0,202.237,-1200.0,-650.0,-1359.0
-15.522878745280336,18422811.0,231.313,-1400.0,-650.0,-1359.0
-15.522878745280336,19643654.0,253.903,-1550.0,-650.0,-1359.0
-15.522878745280336,20436738.0,268.998,-1650.0,-650.0,-1359.0
-15.522878745280336,21211527.0,284.059,-1750.0,-650.0,-1359.0
-15.522878745280336,21965592.0,299.022,-1850.0,-650.0,-1359.0
-11.69897000433602,1737957.0,194.577,450.0,-100.0,-309.0
-11.69897000433602,3068883.0,200.182,300.0,-100.0,-309.0
-11.69897000433602,4838334.0,199.631,100.0,-100.0,-309.0
-12.30102999566398,6592631.0,198.678,-100.0,-100.0,-309.0
-10.69897000433602,8337597.0,198.291,-300.0,-100.0,-309.0
-12.30102999566398,10094980.0,155.2,-500.0,-100.0,-309.0
-13.30102999566398,11864933.0,128.584,-700.0,-100.0,-309.0
-13.30102999566398,13260006.0,175.314,-850.0,-100.0,-309.0
-13.30102999566398,14152957.0,199.543,-950.0,-100.0,-309.0
-13.30102999566398,15026799.0,215.851,-1050.0,-100.0,-309.0
-13.30102999566398,16250535.0,254.981,-1200.0,-100.0,-309.0
-13.30102999566398,17852922.0,287.225,-1400.0,-100.0,-309.0
-15.30102999566398,19071909.0,309.31,-1550.0,-100.0,-309.0
-15.30102999566398,19877515.0,317.111,-1650.0,-100.0,-309.0
-15.30102999566398,20627601.0,324.192,-1750.0,-100.0,-309.0
-17.0,21408190.0,332.502,-1850.0,-100.0,-309.0
-13.30102999566398,1752395.0,35.901,450.0,300.0,-859.0
-13.30102999566398,3117226.0,47.247,300.0,300.0,-859.0
-13.30102999566398,4889376.0,57.88,100.0,300.0,-859.0
-13.30102999566398,6633835.0,67.043,-100.0,300.0,-859.0
-11.69897000433602,8337193.0,75.455,-300.0,300.0,-859.0
-13.522878745280336,10178809.0,78.498,-500.0,300.0,-859.0
-13.522878745280336,12011070.0,84.293,-700.0,300.0,-859.0
-15.30102999566398,13319498.0,109.769,-850.0,300.0,-859.0
-15.30102999566398,14182450.0,128.95,-950.0,300.0,-859.0
-15.30102999566398,15063070.0,147.355,-1050.0,300.0,-859.0
-15.30102999566398,16392820.0,174.456,-1200.0,300.0,-859.0
-15.30102999566398,18105286.0,206.115,-1400.0,300.0,-859.0
-15.30102999566398,19351150.0,229.97,-1550.0,300.0,-859.0
-15.30102999566398,20160166.0,246.544,-1650.0,300.0,-859.0
-15.30102999566398,20949649.0,263.727,-1750.0,300.0,-859.0
-15.30102999566398,21716584.0,281.596,-1850.0,300.0,-859.0
-11.69897000433602,1713040.0,95.625,450.0,-100.0,491.0
-11.69897000433602,3066970.0,96.33,300.0,-100.0,491.0
-11.69897000433602,4844270.0,107.072,100.0,-100.0,491.0
-11.69897000433602,6602171.0,113.5,-100.0,-100.0,491.0
-11.69897000433602,8348079.0,106.827,-300.0,-100.0,491.0
-11.69897000433602,10098177.0,113.598,-500.0,-100.0,491.0
-11.69897000433602,11841244.0,132.618,-700.0,-100.0,491.0
-15.522878745280336,13219275.0,193.81,-850.0,-100.0,491.0
-15.522878745280336,14126516.0,221.122,-950.0,-100.0,491.0
-15.522878745280336,15013347.0,242.095,-1050.0,-100.0,491.0
-15.522878745280336,16311743.0,268.193,-1200.0,-100.0,491.0
-15.522878745280336,18001886.0,310.578,-1400.0,-100.0,491.0
-15.522878745280336,19206857.0,352.132,-1550.0,-100.0,491.0
-15.522878745280336,19981462.0,365.624,-1650.0,-100.0,491.0
-15.522878745280336,20746042.0,368.765,-1750.0,-100.0,491.0
-15.30102999566398,21540248.0,371.917,-1850.0,-100.0,491.0
-11.69897000433602,1716607.0,158.013,450.0,-350.0,291.0
-11.69897000433602,3066566.0,158.528,300.0,-350.0,291.0
-11.69897000433602,4841313.0,171.12,100.0,-350.0,291.0
-11.69897000433602,6595993.0,174.342,-100.0,-350.0,291.0
-11.69897000433602,8344188.0,164.218,-300.0,-350.0,291.0
-11.69897000433602,10096516.0,161.293,-500.0,-350.0,291.0
-11.69897000433602,11838746.0,176.512,-700.0,-350.0,291.0
-15.0,13158201.0,251.215,-850.0,-350.0,291.0
-15.0,14065906.0,275.697,-950.0,-350.0,291.0
-15.0,14944663.0,292.555,-1050.0,-350.0,291.0
-15.0,16221795.0,308.734,-1200.0,-350.0,291.0
-13.30102999566398,17840077.0,333.954,-1400.0,-350.0,291.0
-13.30102999566398,19113495.0,340.149,-1550.0,-350.0,291.0
-13.30102999566398,19917379.0,356.262,-1650.0,-350.0,291.0
-13.30102999566398,20670120.0,368.458,-1750.0,-350.0,291.0
-15.30102999566398,21355299.0,371.891,-1850.0,-350.0,291.0
-11.69897000433602,1712089.0,174.766,450.0,300.0,291.0
-11.69897000433602,3066382.0,192.389,300.0,300.0,291.0
-11.69897000433602,4843489.0,201.682,100.0,300.0,291.0
-11.69897000433602,6600773.0,208.658,-100.0,300.0,291.0
-11.69897000433602,8345276.0,192.641,-300.0,300.0,291.0
-11.69897000433602,10095000.0,194.065,-500.0,300.0,291.0
-11.69897000433602,11837000.0,200.146,-700.0,300.0,291.0
-15.522878745280336,13120800.0,268.563,-850.0,300.0,291.0
-15.522878745280336,14004149.0,295.164,-950.0,300.0,291.0
-15.522878745280336,14909453.0,312.426,-1050.0,300.0,291.0
-15.522878745280336,16254876.0,326.458,-1200.0,300.0,291.0
-15.522878745280336,17971742.0,341.338,-1400.0,300.0,291.0
-15.522878745280336,19202839.0,351.875,-1550.0,300.0,291.0
-15.30102999566398,19997347.0,356.512,-1650.0,300.0,291.0
-15.30102999566398,20771199.0,360.427,-1750.0,300.0,291.0
-15.30102999566398,21542254.0,363.594,-1850.0,300.0,291.0
-13.30102999566398,1765015.0,34.16,450.0,0.0,841.0
-13.30102999566398,3114906.0,46.574,300.0,0.0,841.0
-13.30102999566398,4893543.0,59.979,100.0,0.0,841.0
-13.30102999566398,6665292.0,71.364,-100.0,0.0,841.0
-13.30102999566398,8438926.0,80.515,-300.0,0.0,841.0
-13.522878745280336,10229411.0,92.566,-500.0,0.0,841.0
-13.522878745280336,12024714.0,110.139,-700.0,0.0,841.0
-15.522878745280336,13386912.0,134.399,-850.0,0.0,841.0
-15.522878745280336,14271785.0,150.052,-950.0,0.0,841.0
-15.522878745280336,15149283.0,164.515,-1050.0,0.0,841.0
-15.522878745280336,16447850.0,184.722,-1200.0,0.0,841.0
-15.522878745280336,18147374.0,209.664,-1400.0,0.0,841.0
-15.522878745280336,19390696.0,229.511,-1550.0,0.0,841.0
-15.522878745280336,20205069.0,243.497,-1650.0,0.0,841.0
-15.522878745280336,21006374.0,258.769,-1750.0,0.0,841.0
-15.522878745280336,21792173.0,276.219,-1850.0,0.0,841.0
-16.0,1812444.0,44.246,450.0,-1450.0,-859.0
-16.0,3189611.0,73.691,300.0,-1450.0,-859.0
-16.0,5038972.0,107.88,100.0,-1450.0,-859.0
-16.0,6876364.0,137.971,-100.0,-1450.0,-859.0
-16.0,8682433.0,165.481,-300.0,-1450.0,-859.0
-16.0,10475534.0,191.046,-500.0,-1450.0,-859.0
-16.0,12244106.0,216.886,-700.0,-1450.0,-859.0
-16.0,13565838.0,237.002,-850.0,-1450.0,-859.0
-16.0,14437198.0,249.915,-950.0,-1450.0,-859.0
-16.0,15297753.0,262.251,-1050.0,-1450.0,-859.0
-16.0,16561087.0,278.922,-1200.0,-1450.0,-859.0
-16.0,18192368.0,299.752,-1400.0,-1450.0,-859.0
-16.0,19366761.0,315.656,-1550.0,-1450.0,-859.0
-16.0,20121432.0,325.999,-1650.0,-1450.0,-859.0
-16.0,20848844.0,336.188,-1750.0,-1450.0,-859.0
-16.0,21544064.0,346.326,-1850.0,-1450.0,-859.0
-11.69897000433602,1723033.0,194.985,450.0,0.0,41.0
-11.69897000433602,3066604.0,200.146,300.0,0.0,41.0
-11.69897000433602,4840331.0,200.314,100.0,0.0,41.0
-11.69897000433602,6595494.0,201.332,-100.0,0.0,41.0
-11.69897000433602,8341213.0,202.392,-300.0,0.0,41.0
-11.69897000433602,10092281.0,203.537,-500.0,0.0,41.0
-11.69897000433602,11841275.0,188.269,-700.0,0.0,41.0
-15.0,13138560.0,303.933,-850.0,0.0,41.0
-15.0,14059266.0,321.929,-950.0,0.0,41.0
-15.0,14938625.0,329.575,-1050.0,0.0,41.0
-15.0,16210928.0,334.842,-1200.0,0.0,41.0
-15.522878745280336,17856287.0,351.535,-1400.0,0.0,41.0
-13.30102999566398,19120246.0,357.579,-1550.0,0.0,41.0
-13.30102999566398,19905717.0,357.685,-1650.0,0.0,41.0
-13.30102999566398,20673512.0,355.12,-1750.0,0.0,41.0
-13.30102999566398,21496809.0,357.448,-1850.0,0.0,41.0
