log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-11.30102999566398,6597465.0,204.952,-100.0,200.0,141.0
-11.69897000433602,8343156.0,197.221,-300.0,200.0,141.0
-11.69897000433602,10093159.0,201.236,-500.0,200.0,141.0
-11.69897000433602,11838673.0,190.647,-700.0,200.0,141.0
-15.522878745280336,13144239.0,280.609,-850.0,200.0,141.0
-15.522878745280336,14056303.0,309.483,-950.0,200.0,141.0
-15.522878745280336,14942090.0,324.923,-1050.0,200.0,141.0
-15.522878745280336,16230618.0,336.145,-1200.0,200.0,141.0
-15.522878745280336,17930901.0,347.678,-1400.0,200.0,141.0
-13.30102999566398,19127007.0,354.17,-1550.0,200.0,141.0
-13.30102999566398,19908181.0,356.258,-1650.0,200.0,141.0
-13.30102999566398,20680229.0,357.744,-1750.0,200.0,141.0
-15.0,2368922.0,25.716,450.0,-350.0,1341.0
-15.0,3596365.0,31.964,300.0,-350.0,1341.0
-15.0,5244701.0,41.093,100.0,-350.0,1341.0
-15.0,6939790.0,51.504,-100.0,-350.0,1341.0
-15.0,8676539.0,63.234,-300.0,-350.0,1341.0
-15.0,10447212.0,76.535,-500.0,-350.0,1341.0
-15.0,12232176.0,91.575,-700.0,-350.0,1341.0
-15.522878745280336,13561517.0,104.418,-850.0,-350.0,1341.0
-15.522878745280336,14430007.0,113.903,-950.0,-350.0,1341.0
-15.522878745280336,15298572.0,123.762,-1050.0,-350.0,1341.0
-15.522878745280336,16595563.0,139.156,-1200.0,-350.0,1341.0
-15.522878745280336,18309548.0,160.288,-1400.0,-350.0,1341.0
-15.522878745280336,19580897.0,177.904,-1550.0,-350.0,1341.0
-15.522878745280336,20418746.0,191.168,-1650.0,-350.0,1341.0
-15.522878745280336,21246365.0,205.446,-1750.0,-350.0,1341.0
-16.0,1812444.0,44.246,450.0,-1450.0,-859.0
-16.0,3189611.0,73.691,300.0,-1450.0,-859.0
-16.0,5038972.0,107.88,100.0,-1450.0,-859.0
-16.0,6876364.0,137.971,-100.0,-1450.0,-859.0
-16.0,8682433.0,165.481,-300.0,-1450.0,-859.0
-16.0,10475534.0,191.046,-500.0,-1450.0,-859.0
-16.0,12244106.0,216.886,-700.0,-1450.0,-859.0
-16.0,13565838.0,237.002,-850.0,-1450.0,-859.0
-16.0,14437198.0,249.915,-950.0,-1450.0,-859.0
-16.0,15297753.0,262.251,-1050.0,-1450.0,-859.0
-16.0,16561087.0,278.922,-1200.0,-1450.0,-859.0
-16.0,18192368.0,299.752,-1400.0,-1450.0,-859.0
-16.0,19366761.0,315.656,-1550.0,-1450.0,-859.0
-16.0,20121432.0,325.999,-1650.0,-1450.0,-859.0
-16.0,20848844.0,336.188,-1750.0,-1450.0,-859.0
-13.30102999566398,1697588.0,30.802,450.0,-1850.0,491.0
-13.30102999566398,3080472.0,42.795,300.0,-1850.0,491.0
-13.30102999566398,4888799.0,60.01,100.0,-1850.0,491.0
-13.30102999566398,6685154.0,80.138,-100.0,-1850.0,491.0
-13.30102999566398,8476789.0,101.168,-300.0,-1850.0,491.0
-13.522878745280336,10263796.0,117.57,-500.0,-1850.0,491.0
-13.522878745280336,12050726.0,130.807,-700.0,-1850.0,491.0
-16.0,13418145.0,152.627,-850.0,-1850.0,491.0
-16.0,14314247.0,166.207,-950.0,-1850.0,491.0
-16.0,15201749.0,179.053,-1050.0,-1850.0,491.0
-16.0,16517459.0,197.377,-1200.0,-1850.0,491.0
-16.0,18228990.0,220.629,-1400.0,-1850.0,491.0
-16.0,19480753.0,238.305,-1550.0,-1850.0,491.0
-16.0,20297606.0,250.372,-1650.0,-1850.0,491.0
-16.0,21098314.0,262.873,-1750.0,-1850.0,491.0
-13.30102999566398,1724087.0,62.904,450.0,650.0,-509.0
-13.30102999566398,3073190.0,75.662,300.0,650.0,-509.0
-13.30102999566398,4845616.0,82.852,100.0,650.0,-509.0
-13.30102999566398,6598647.0,89.202,-100.0,650.0,-509.0
-13.30102999566398,8348429.0,95.544,-300.0,650.0,-509.0
-13.522878745280336,10122244.0,102.175,-500.0,650.0,-509.0
-13.522878745280336,11911610.0,115.138,-700.0,650.0,-509.0
-13.30102999566398,13191336.0,140.843,-850.0,650.0,-509.0
-13.30102999566398,14072799.0,169.155,-950.0,650.0,-509.0
-13.30102999566398,14973727.0,196.452,-1050.0,650.0,-509.0
-13.30102999566398,16297597.0,223.464,-1200.0,650.0,-509.0
-13.30102999566398,17993548.0,252.38,-1400.0,650.0,-509.0
-13.30102999566398,19221522.0,278.401,-1550.0,650.0,-509.0
-13.30102999566398,20016148.0,295.56,-1650.0,650.0,-509.0
-13.30102999566398,20787879.0,312.231,-1750.0,650.0,-509.0
-15.0,2150984.0,33.386,450.0,2150.0,141.0
-15.0,3573516.0,46.812,300.0,2150.0,141.0
-15.0,5398826.0,65.094,100.0,2150.0,141.0
-15.0,7189908.0,84.041,-100.0,2150.0,141.0
-15.0,8960045.0,103.11,-300.0,2150.0,141.0
-15.0,10715082.0,122.045,-500.0,2150.0,141.0
-15.0,12458732.0,140.605,-700.0,2150.0,141.0
-15.522878745280336,13752980.0,154.604,-850.0,2150.0,141.0
-15.522878745280336,14599748.0,164.834,-950.0,2150.0,141.0
-15.522878745280336,15443101.0,174.938,-1050.0,2150.0,141.0
-15.522878745280336,16695425.0,189.641,-1200.0,2150.0,141.0
-15.522878745280336,18335071.0,206.804,-1400.0,2150.0,141.0
-15.522878745280336,19537936.0,218.611,-1550.0,2150.0,141.0
-15.522878745280336,20326985.0,226.796,-1650.0,2150.0,141.0
-15.522878745280336,21103831.0,234.927,-1750.0,2150.0,141.0
-13.30102999566398,1701025.0,36.315,450.0,-1050.0,491.0
-13.30102999566398,3072882.0,47.945,300.0,-1050.0,491.0
-13.30102999566398,4865472.0,61.917,100.0,-1050.0,491.0
-13.30102999566398,6645152.0,77.509,-100.0,-1050.0,491.0
-13.30102999566398,8418029.0,94.831,-300.0,-1050.0,491.0
-13.522878745280336,10197039.0,110.791,-500.0,-1050.0,491.0
-13.522878745280336,11972684.0,128.64,-700.0,-1050.0,491.0
-15.30102999566398,13277533.0,153.23,-850.0,-1050.0,491.0
-15.30102999566398,14116355.0,165.499,-950.0,-1050.0,491.0
-15.30102999566398,14958490.0,174.604,-1050.0,-1050.0,491.0
-15.522878745280336,16229306.0,186.237,-1200.0,-1050.0,491.0
-15.522878745280336,17928942.0,202.891,-1400.0,-1050.0,491.0
-15.522878745280336,19215052.0,224.995,-1550.0,-1050.0,491.0
-15.522878745280336,20068551.0,245.737,-1650.0,-1050.0,491.0
-15.522878745280336,20922330.0,270.221,-1750.0,-1050.0,491.0
