log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-15.522878745280336,14627017.0,183.241,-950.0,2150.0,291.0
-15.522878745280336,15472376.0,193.728,-1050.0,2150.0,291.0
-15.522878745280336,16725019.0,208.831,-1200.0,2150.0,291.0
-15.522878745280336,18363195.0,226.792,-1400.0,2150.0,291.0
-15.522878745280336,19564163.0,239.353,-1550.0,2150.0,291.0
-15.522878745280336,20350909.0,247.835,-1650.0,2150.0,291.0
-15.522878745280336,21124968.0,256.281,-1750.0,2150.0,291.0
-15.522878745280336,21885526.0,264.987,-1850.0,2150.0,291.0
-16.0,1667623.0,58.452,450.0,-1050.0,-309.0
-16.0,3068810.0,86.176,300.0,-1050.0,-309.0
-16.0,4891357.0,113.303,100.0,-1050.0,-309.0
-16.0,6689984.0,136.798,-100.0,-1050.0,-309.0
-16.0,8471471.0,158.336,-300.0,-1050.0,-309.0
-16.0,10215097.0,181.399,-500.0,-1050.0,-309.0
-16.0,11973778.0,206.018,-700.0,-1050.0,-309.0
-16.0,13283812.0,223.495,-850.0,-1050.0,-309.0
-16.0,14131961.0,233.354,-950.0,-1050.0,-309.0
-16.0,14968889.0,241.895,-1050.0,-1050.0,-309.0
-16.0,16210857.0,253.207,-1200.0,-1050.0,-309.0
-16.0,17854130.0,266.844,-1400.0,-1050.0,-309.0
-16.0,19072605.0,278.326,-1550.0,-1050.0,-309.0
-16.0,19870622.0,287.46,-1650.0,-1050.0,-309.0
-16.0,20647097.0,299.166,-1750.0,-1050.0,-309.0
-16.0,21385702.0,316.565,-1850.0,-1050.0,-309.0
-12.30102999566398,1704877.0,196.96,450.0,450.0,141.0
-11.69897000433602,3065333.0,205.327,300.0,450.0,141.0
-11.69897000433602,4842133.0,211.23,100.0,450.0,141.0
-11.30102999566398,6598101.0,214.594,-100.0,450.0,141.0
-11.69897000433602,8343563.0,211.986,-300.0,450.0,141.0
-11.69897000433602,10092373.0,213.321,-500.0,450.0,141.0
-11.69897000433602,11839529.0,233.459,-700.0,450.0,141.0
-13.30102999566398,13169876.0,282.75,-850.0,450.0,141.0
-13.30102999566398,14016610.0,290.63,-950.0,450.0,141.0
-13.30102999566398,14952840.0,320.345,-1050.0,450.0,141.0
-13.30102999566398,16293805.0,337.098,-1200.0,450.0,141.0
-13.30102999566398,17989311.0,344.843,-1400.0,450.0,141.0
-13.30102999566398,19214836.0,349.864,-1550.0,450.0,141.0
-13.30102999566398,20012624.0,352.437,-1650.0,450.0,141.0
-13.30102999566398,20780072.0,352.884,-1750.0,450.0,141.0
-13.30102999566398,21526494.0,354.472,-1850.0,450.0,141.0
-11.69897000433602,1730574.0,192.238,450.0,100.0,-109.0
-11.69897000433602,3067242.0,198.196,300.0,100.0,-109.0
-11.69897000433602,4839017.0,197.369,100.0,100.0,-109.0
-11.30102999566398,6593977.0,195.832,-100.0,100.0,-109.0
-11.69897000433602,8338868.0,191.833,-300.0,100.0,-109.0
-11.69897000433602,10091137.0,178.776,-500.0,100.0,-109.0
-11.69897000433602,11849226.0,161.595,-700.0,100.0,-109.0
-15.0,13194565.0,253.808,-850.0,100.0,-109.0
-15.0,14110787.0,282.758,-950.0,100.0,-109.0
-15.0,14989311.0,299.65,-1050.0,100.0,-109.0
-13.30102999566398,16250341.0,313.988,-1200.0,100.0,-109.0
-13.30102999566398,17858157.0,333.904,-1400.0,100.0,-109.0
-13.30102999566398,19117987.0,342.066,-1550.0,100.0,-109.0
-13.30102999566398,19905409.0,340.44,-1650.0,100.0,-109.0
-13.30102999566398,20677678.0,340.811,-1750.0,100.0,-109.0
-13.30102999566398,21501396.0,342.822,-1850.0,100.0,-109.0
-13.30102999566398,1708315.0,37.928,450.0,1350.0,-309.0
-13.30102999566398,3069522.0,53.203,300.0,1350.0,-309.0
-13.30102999566398,4847839.0,68.845,100.0,1350.0,-309.0
-13.30102999566398,6606150.0,82.535,-100.0,1350.0,-309.0
-13.30102999566398,8365799.0,93.826,-300.0,1350.0,-309.0
-13.522878745280336,10130499.0,102.571,-500.0,1350.0,-309.0
-13.522878745280336,11907426.0,117.494,-700.0,1350.0,-309.0
-15.30102999566398,13272644.0,144.209,-850.0,1350.0,-309.0
-15.30102999566398,14164388.0,161.987,-950.0,1350.0,-309.0
-15.30102999566398,15050510.0,178.695,-1050.0,1350.0,-309.0
-15.30102999566398,16358917.0,201.222,-1200.0,1350.0,-309.0
-15.30102999566398,18053625.0,229.519,-1400.0,1350.0,-309.0
-15.30102999566398,19279592.0,253.662,-1550.0,1350.0,-309.0
-15.30102999566398,20068826.0,271.168,-1650.0,1350.0,-309.0
-15.30102999566398,20828483.0,290.428,-1750.0,1350.0,-309.0
-13.30102999566398,21550124.0,311.894,-1850.0,1350.0,-309.0
