log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-11.69897000433602,10091686.0,194.044,-500.0,300.0,41.0
-11.69897000433602,11842482.0,165.258,-700.0,300.0,41.0
-15.30102999566398,13169758.0,254.455,-850.0,300.0,41.0
-15.30102999566398,14059719.0,290.957,-950.0,300.0,41.0
-15.30102999566398,14962757.0,313.669,-1050.0,300.0,41.0
-15.30102999566398,16277633.0,329.026,-1200.0,300.0,41.0
-15.30102999566398,17959685.0,339.252,-1400.0,300.0,41.0
-15.30102999566398,19169011.0,344.218,-1550.0,300.0,41.0
-15.30102999566398,19959667.0,346.375,-1650.0,300.0,41.0
-15.30102999566398,20743094.0,347.56,-1750.0,300.0,41.0
-13.30102999566398,21514811.0,348.807,-1850.0,300.0,41.0
-11.69897000433602,1713058.0,167.639,450.0,200.0,291.0
-11.69897000433602,3066420.0,186.396,300.0,200.0,291.0
-11.69897000433602,4843282.0,197.188,100.0,200.0,291.0
-11.69897000433602,6599816.0,202.113,-100.0,200.0,291.0
-11.69897000433602,8345189.0,185.242,-300.0,200.0,291.0
-11.69897000433602,10095511.0,198.272,-500.0,200.0,291.0
-11.69897000433602,11836981.0,200.1,-700.0,200.0,291.0
-15.522878745280336,13132049.0,272.321,-850.0,200.0,291.0
-15.522878745280336,14041771.0,297.659,-950.0,200.0,291.0
-15.522878745280336,14928470.0,313.314,-1050.0,200.0,291.0
-15.522878745280336,16224275.0,326.836,-1200.0,200.0,291.0
-15.522878745280336,17942212.0,343.358,-1400.0,200.0,291.0
-15.522878745280336,19170993.0,355.104,-1550.0,200.0,291.0
-15.30102999566398,19961659.0,360.173,-1650.0,200.0,291.0
-15.30102999566398,20741353.0,364.408,-1750.0,200.0,291.0
-15.30102999566398,21539921.0,367.665,-1850.0,200.0,291.0
-11.69897000433602,1716607.0,158.013,450.0,-350.0,291.0
-11.69897000433602,3066566.0,158.528,300.0,-350.0,291.0
-11.69897000433602,4841313.0,171.12,100.0,-350.0,291.0
-11.69897000433602,6595993.0,174.342,-100.0,-350.0,291.0
-11.69897000433602,8344188.0,164.218,-300.0,-350.0,291.0
-11.69897000433602,10096516.0,161.293,-500.0,-350.0,291.0
-11.69897000433602,11838746.0,176.512,-700.0,-350.0,291.0
-15.0,13158201.0,251.215,-850.0,-350.0,291.0
-15.0,14065906.0,275.697,-950.0,-350.0,291.0
-15.0,14944663.0,292.555,-1050.0,-350.0,291.0
-15.0,16221795.0,308.734,-1200.0,-350.0,291.0
-13.30102999566398,17840077.0,333.954,-1400.0,-350.0,291.0
-13.30102999566398,19113495.0,340.149,-1550.0,-350.0,291.0
-13.30102999566398,19917379.0,356.262,-1650.0,-350.0,291.0
-13.30102999566398,20670120.0,368.458,-1750.0,-350.0,291.0
-15.30102999566398,21355299.0,371.891,-1850.0,-350.0,291.0
-13.30102999566398,1667973.0,56.81,450.0,-2250.0,-859.0
-13.30102999566398,3109740.0,90.726,300.0,-2250.0,-859.0
-13.30102999566398,4980188.0,128.933,100.0,-2250.0,-859.0
-13.30102999566398,6801447.0,161.381,-100.0,-2250.0,-859.0
-13.30102999566398,8591271.0,189.584,-300.0,-2250.0,-859.0
-13.522878745280336,10369303.0,212.079,-500.0,-2250.0,-859.0
-13.522878745280336,12095712.0,231.754,-700.0,-2250.0,-859.0
-16.0,13397802.0,249.215,-850.0,-2250.0,-859.0
-16.0,14324295.0,260.235,-950.0,-2250.0,-859.0
-16.0,15222481.0,270.711,-1050.0,-2250.0,-859.0
-16.0,16524110.0,284.582,-1200.0,-2250.0,-859.0
-16.0,18172823.0,302.531,-1400.0,-2250.0,-859.0
-16.0,19343989.0,316.521,-1550.0,-2250.0,-859.0
-16.0,20093713.0,325.595,-1650.0,-2250.0,-859.0
-16.0,20814701.0,334.508,-1750.0,-2250.0,-859.0
-16.0,21504600.0,343.386,-1850.0,-2250.0,-859.0
-15.0,2339919.0,24.815,450.0,950.0,-1359.0
-15.0,3638486.0,29.958,300.0,950.0,-1359.0
-15.0,5321740.0,37.625,100.0,950.0,-1359.0
-15.0,7019782.0,46.777,-100.0,950.0,-1359.0
-15.0,8751661.0,57.781,-300.0,950.0,-1359.0
-15.0,10534527.0,71.158,-500.0,950.0,-1359.0
-15.0,12334813.0,86.906,-700.0,950.0,-1359.0
-15.522878745280336,13678360.0,100.823,-850.0,950.0,-1359.0
-15.522878745280336,14555185.0,111.43,-950.0,950.0,-1359.0
-15.522878745280336,15429174.0,122.931,-1050.0,950.0,-1359.0
-15.522878745280336,16742724.0,141.77,-1200.0,950.0,-1359.0
-15.522878745280336,18470402.0,169.085,-1400.0,950.0,-1359.0
-15.522878745280336,19743896.0,192.079,-1550.0,950.0,-1359.0
-15.522878745280336,20577519.0,208.857,-1650.0,950.0,-1359.0
-15.522878745280336,21395699.0,226.285,-1750.0,950.0,-1359.0
-15.522878745280336,22196321.0,244.214,-1850.0,950.0,-1359.0
-13.30102999566398,1712977.0,75.935,450.0,-200.0,491.0
-13.30102999566398,3067369.0,91.714,300.0,-200.0,491.0
-13.30102999566398,4845003.0,103.031,100.0,-200.0,491.0
-13.30102999566398,6603661.0,107.07,-100.0,-200.0,491.0
-13.30102999566398,8351515.0,104.587,-300.0,-200.0,491.0
-13.522878745280336,10104188.0,112.044,-500.0,-200.0,491.0
-13.522878745280336,11850564.0,129.706,-700.0,-200.0,491.0
-15.522878745280336,13225069.0,185.582,-850.0,-200.0,491.0
-15.522878745280336,14128113.0,211.484,-950.0,-200.0,491.0
-15.522878745280336,15013109.0,231.703,-1050.0,-200.0,491.0
-15.522878745280336,16311368.0,257.577,-1200.0,-200.0,491.0
-15.522878745280336,18000323.0,301.73,-1400.0,-200.0,491.0
-15.522878745280336,19250709.0,347.2,-1550.0,-200.0,491.0
-15.522878745280336,20032874.0,365.839,-1650.0,-200.0,491.0
-15.522878745280336,20795560.0,368.964,-1750.0,-200.0,491.0
-15.30102999566398,21559566.0,371.992,-1850.0,-200.0,491.0
-15.0,2077889.0,24.663,450.0,1750.0,-859.0
-15.0,3427453.0,29.539,300.0,1750.0,-859.0
-15.0,5186383.0,36.243,100.0,1750.0,-859.0
-15.0,6930182.0,43.705,-100.0,1750.0,-859.0
-15.0,8680339.0,52.315,-300.0,1750.0,-859.0
-15.0,10461538.0,62.617,-500.0,1750.0,-859.0
-15.0,12257757.0,75.091,-700.0,1750.0,-859.0
-15.30102999566398,13598855.0,86.891,-850.0,1750.0,-859.0
-15.30102999566398,14469217.0,95.695,-950.0,1750.0,-859.0
-15.30102999566398,15336003.0,105.1,-1050.0,1750.0,-859.0
-15.30102999566398,16627169.0,120.265,-1200.0,1750.0,-859.0
-15.30102999566398,18321380.0,142.062,-1400.0,1750.0,-859.0
-15.30102999566398,19566864.0,160.605,-1550.0,1750.0,-859.0
-15.30102999566398,20383765.0,174.929,-1650.0,1750.0,-859.0
-15.30102999566398,21184986.0,190.247,-1750.0,1750.0,-859.0
-15.30102999566398,21970386.0,206.765,-1850.0,1750.0,-859.0
-15.0,1763217.0,43.856,450.0,-2250.0,-1359.0
-15.0,3180708.0,67.768,300.0,-2250.0,-1359.0
-15.0,5048328.0,97.822,100.0,-2250.0,-1359.0
-15.0,6888959.0,126.935,-100.0,-2250.0,-1359.0
-15.0,8710569.0,156.707,-300.0,-2250.0,-1359.0
-15.0,10514389.0,184.836,-500.0,-2250.0,-1359.0
-15.0,12286386.0,212.221,-700.0,-2250.0,-1359.0
-15.522878745280336,13629933.0,231.957,-850.0,-2250.0,-1359.0
-15.522878745280336,14524620.0,244.069,-950.0,-2250.0,-1359.0
-15.522878745280336,15398727.0,255.515,-1050.0,-2250.0,-1359.0
-15.522878745280336,16674560.0,270.103,-1200.0,-2250.0,-1359.0
-15.522878745280336,18307089.0,289.473,-1400.0,-2250.0,-1359.0
-15.522878745280336,19475841.0,305.411,-1550.0,-2250.0,-1359.0
-15.522878745280336,20226696.0,315.812,-1650.0,-2250.0,-1359.0
-15.522878745280336,20951693.0,326.119,-1750.0,-2250.0,-1359.0
-15.522878745280336,21648272.0,336.431,-1850.0,-2250.0,-1359.0
-16.0,1677363.0,46.007,450.0,-1850.0,-109.0
-16.0,3083485.0,73.99,300.0,-1850.0,-109.0
-16.0,4931622.0,112.54,100.0,-1850.0,-109.0
-13.30102999566398,6743898.0,159.908,-100.0,-1850.0,-109.0
-11.69897000433602,8533992.0,192.713,-300.0,-1850.0,-109.0
-11.69897000433602,10273220.0,202.95,-500.0,-1850.0,-109.0
-11.69897000433602,12036551.0,207.443,-700.0,-1850.0,-109.0
-16.0,13350702.0,223.758,-850.0,-1850.0,-109.0
-16.0,14267008.0,235.521,-950.0,-1850.0,-109.0
-15.522878745280336,15146960.0,247.283,-1050.0,-1850.0,-109.0
-15.30102999566398,16404351.0,262.561,-1200.0,-1850.0,-109.0
-15.30102999566398,18046023.0,280.023,-1400.0,-1850.0,-109.0
-15.30102999566398,19234867.0,292.656,-1550.0,-1850.0,-109.0
-15.30102999566398,20004499.0,300.845,-1650.0,-1850.0,-109.0
-15.30102999566398,20751753.0,309.191,-1750.0,-1850.0,-109.0
-15.30102999566398,21473404.0,317.994,-1850.0,-1850.0,-109.0
-15.0,2230341.0,28.193,450.0,100.0,-1359.0
-15.0,3533361.0,36.575,300.0,100.0,-1359.0
-15.0,5238221.0,47.964,100.0,100.0,-1359.0
-15.0,6955947.0,60.623,-100.0,100.0,-1359.0
-15.0,8696283.0,74.776,-300.0,100.0,-1359.0
-15.0,10478502.0,90.316,-500.0,100.0,-1359.0
-15.0,12250834.0,107.231,-700.0,100.0,-1359.0
-15.522878745280336,13571871.0,122.737,-850.0,100.0,-1359.0
-15.522878745280336,14442783.0,134.923,-950.0,100.0,-1359.0
-15.522878745280336,15317793.0,148.059,-1050.0,100.0,-1359.0
-15.522878745280336,16627277.0,168.925,-1200.0,100.0,-1359.0
-15.522878745280336,18347083.0,198.131,-1400.0,100.0,-1359.0
-15.522878745280336,19608700.0,222.004,-1550.0,100.0,-1359.0
-15.522878745280336,20432277.0,238.856,-1650.0,100.0,-1359.0
-15.522878745280336,21240674.0,256.192,-1750.0,100.0,-1359.0
-15.522878745280336,22032032.0,273.644,-1850.0,100.0,-1359.0
-11.69897000433602,1722588.0,184.311,450.0,-350.0,141.0
-11.69897000433602,3067077.0,190.019,300.0,-350.0,141.0
-11.69897000433602,4840560.0,192.721,100.0,-350.0,141.0
-11.69897000433602,6595611.0,197.008,-100.0,-350.0,141.0
-11.69897000433602,8342349.0,196.716,-300.0,-350.0,141.0
-11.69897000433602,10094875.0,204.583,-500.0,-350.0,141.0
-11.69897000433602,11837594.0,214.166,-700.0,-350.0,141.0
-15.0,13129919.0,288.893,-850.0,-350.0,141.0
-15.0,14051017.0,307.659,-950.0,-350.0,141.0
-15.0,14933785.0,318.985,-1050.0,-350.0,141.0
-15.0,16214956.0,328.86,-1200.0,-350.0,141.0
-13.30102999566398,17836356.0,344.093,-1400.0,-350.0,141.0
-13.30102999566398,19103592.0,349.169,-1550.0,-350.0,141.0
-13.30102999566398,19906001.0,352.594,-1650.0,-350.0,141.0
-13.30102999566398,20659364.0,346.33,-1750.0,-350.0,141.0
-17.0,21359337.0,352.173,-1850.0,-350.0,141.0
-15.0,2485091.0,24.09,450.0,2150.0,-859.0
-15.0,3878932.0,28.22,300.0,2150.0,-859.0
-15.0,5616662.0,34.146,100.0,2150.0,-859.0
-15.0,7330977.0,41.032,-100.0,2150.0,-859.0
-15.0,9053006.0,49.022,-300.0,2150.0,-859.0
-15.0,10792041.0,58.229,-500.0,2150.0,-859.0
-15.0,12544246.0,68.821,-700.0,2150.0,-859.0
-15.522878745280336,13838140.0,78.076,-850.0,2150.0,-859.0
-15.522878745280336,14675375.0,85.088,-950.0,2150.0,-859.0
-15.522878745280336,15513869.0,92.496,-1050.0,2150.0,-859.0
-15.522878745280336,16780257.0,104.171,-1200.0,2150.0,-859.0
-15.522878745280336,18461994.0,119.775,-1400.0,2150.0,-859.0
-15.522878745280336,19712557.0,132.256,-1550.0,2150.0,-859.0
-15.522878745280336,20541716.0,141.777,-1650.0,2150.0,-859.0
-15.522878745280336,21364604.0,151.834,-1750.0,2150.0,-859.0
-15.522878745280336,22181629.0,162.523,-1850.0,2150.0,-859.0
