log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-15.522878745280336,20795560.0,368.964,-1750.0,-200.0,491.0
-13.30102999566398,1666071.0,60.341,450.0,-1850.0,-859.0
-13.30102999566398,3109754.0,100.853,300.0,-1850.0,-859.0
-13.30102999566398,4980686.0,144.576,100.0,-1850.0,-859.0
-13.30102999566398,6800806.0,181.835,-100.0,-1850.0,-859.0
-13.30102999566398,8589748.0,210.41,-300.0,-1850.0,-859.0
-13.522878745280336,10370453.0,231.927,-500.0,-1850.0,-859.0
-13.522878745280336,12098292.0,255.904,-700.0,-1850.0,-859.0
-15.522878745280336,13407364.0,280.904,-850.0,-1850.0,-859.0
-15.522878745280336,14332236.0,294.158,-950.0,-1850.0,-859.0
-15.522878745280336,15225558.0,305.636,-1050.0,-1850.0,-859.0
-15.30102999566398,16518828.0,317.967,-1200.0,-1850.0,-859.0
-15.30102999566398,18161462.0,334.671,-1400.0,-1850.0,-859.0
-15.30102999566398,19326520.0,348.14,-1550.0,-1850.0,-859.0
-15.30102999566398,20067947.0,355.368,-1650.0,-1850.0,-859.0
-15.30102999566398,20776966.0,361.52,-1750.0,-1850.0,-859.0
-11.69897000433602,1704071.0,174.76,450.0,950.0,41.0
-11.69897000433602,3064524.0,183.459,300.0,950.0,41.0
-11.69897000433602,4842476.0,189.363,100.0,950.0,41.0
-11.69897000433602,6597933.0,195.466,-100.0,950.0,41.0
-11.69897000433602,8344061.0,176.363,-300.0,950.0,41.0
-11.69897000433602,10093841.0,175.253,-500.0,950.0,41.0
-11.69897000433602,11841555.0,182.226,-700.0,950.0,41.0
-13.30102999566398,13170301.0,230.377,-850.0,950.0,41.0
-13.30102999566398,14058330.0,267.886,-950.0,950.0,41.0
-13.30102999566398,14967232.0,295.828,-1050.0,950.0,41.0
-13.30102999566398,16296576.0,311.584,-1200.0,950.0,41.0
-13.30102999566398,17992745.0,319.963,-1400.0,950.0,41.0
-13.30102999566398,19217697.0,324.956,-1550.0,950.0,41.0
-13.30102999566398,20011714.0,327.838,-1650.0,950.0,41.0
-13.30102999566398,20783122.0,329.688,-1750.0,950.0,41.0
-15.0,2326320.0,26.977,450.0,450.0,1341.0
-15.0,3582079.0,34.437,300.0,450.0,1341.0
-15.0,5246856.0,45.166,100.0,450.0,1341.0
-15.0,6949727.0,57.209,-100.0,450.0,1341.0
-15.0,8688653.0,70.49,-300.0,450.0,1341.0
-15.0,10457125.0,85.434,-500.0,450.0,1341.0
-15.0,12235197.0,102.542,-700.0,450.0,1341.0
-15.522878745280336,13561358.0,117.728,-850.0,450.0,1341.0
-15.522878745280336,14426886.0,128.451,-950.0,450.0,1341.0
-15.522878745280336,15289116.0,139.033,-1050.0,450.0,1341.0
-15.522878745280336,16571064.0,154.639,-1200.0,450.0,1341.0
-15.522878745280336,18253633.0,173.472,-1400.0,450.0,1341.0
-15.522878745280336,19494482.0,187.258,-1550.0,450.0,1341.0
-15.522878745280336,20311401.0,197.273,-1650.0,450.0,1341.0
-15.522878745280336,21118121.0,207.644,-1750.0,450.0,1341.0
-11.69897000433602,1723033.0,194.985,450.0,0.0,41.0
-11.69897000433602,3066604.0,200.146,300.0,0.0,41.0
-11.69897000433602,4840331.0,200.314,100.0,0.0,41.0
-11.69897000433602,6595494.0,201.332,-100.0,0.0,41.0
-11.69897000433602,8341213.0,202.392,-300.0,0.0,41.0
-11.69897000433602,10092281.0,203.537,-500.0,0.0,41.0
-11.69897000433602,11841275.0,188.269,-700.0,0.0,41.0
-15.0,13138560.0,303.933,-850.0,0.0,41.0
-15.0,14059266.0,321.929,-950.0,0.0,41.0
-15.0,14938625.0,329.575,-1050.0,0.0,41.0
-15.0,16210928.0,334.842,-1200.0,0.0,41.0
-15.522878745280336,17856287.0,351.535,-1400.0,0.0,41.0
-13.30102999566398,19120246.0,357.579,-1550.0,0.0,41.0
-13.30102999566398,19905717.0,357.685,-1650.0,0.0,41.0
-13.30102999566398,20673512.0,355.12,-1750.0,0.0,41.0
-15.0,2286044.0,25.923,450.0,650.0,-1359.0
-15.0,3588032.0,32.093,300.0,650.0,-1359.0
-15.0,5277729.0,40.915,100.0,650.0,-1359.0
-15.0,6980975.0,51.08,-100.0,650.0,-1359.0
-15.0,8714656.0,62.965,-300.0,650.0,-1359.0
-15.0,10499769.0,77.193,-500.0,650.0,-1359.0
-15.0,12296403.0,93.539,-700.0,650.0,-1359.0
-15.522878745280336,13627313.0,107.639,-850.0,650.0,-1359.0
-15.522878745280336,14499333.0,118.542,-950.0,650.0,-1359.0
-15.522878745280336,15372555.0,130.342,-1050.0,650.0,-1359.0
-15.522878745280336,16676614.0,149.333,-1200.0,650.0,-1359.0
-15.522878745280336,18395256.0,176.502,-1400.0,650.0,-1359.0
-15.522878745280336,19661189.0,198.994,-1550.0,650.0,-1359.0
-15.522878745280336,20489281.0,215.316,-1650.0,650.0,-1359.0
-15.522878745280336,21301696.0,232.288,-1750.0,650.0,-1359.0
-11.69897000433602,1720730.0,188.178,450.0,-100.0,141.0
-11.69897000433602,3066510.0,193.689,300.0,-100.0,141.0
-11.69897000433602,4841063.0,196.271,100.0,-100.0,141.0
-11.69897000433602,6596528.0,201.961,-100.0,-100.0,141.0
-11.69897000433602,8342912.0,208.214,-300.0,-100.0,141.0
-11.69897000433602,10094294.0,219.896,-500.0,-100.0,141.0
-11.69897000433602,11837583.0,231.34,-700.0,-100.0,141.0
-15.0,13102846.0,331.441,-850.0,-100.0,141.0
-15.0,14046139.0,336.902,-950.0,-100.0,141.0
-15.0,14935068.0,341.783,-1050.0,-100.0,141.0
-15.0,16213318.0,348.402,-1200.0,-100.0,141.0
-13.30102999566398,17852165.0,356.277,-1400.0,-100.0,141.0
-13.30102999566398,19125380.0,361.977,-1550.0,-100.0,141.0
-13.30102999566398,19913641.0,365.34,-1650.0,-100.0,141.0
-13.30102999566398,20668400.0,365.89,-1750.0,-100.0,141.0
-11.69897000433602,1721054.0,194.49,450.0,100.0,41.0
-11.69897000433602,3066324.0,200.071,300.0,100.0,41.0
-11.69897000433602,4840465.0,201.305,100.0,100.0,41.0
-11.69897000433602,6595780.0,201.073,-100.0,100.0,41.0
-11.69897000433602,8341326.0,198.76,-300.0,100.0,41.0
-11.69897000433602,10092004.0,199.595,-500.0,100.0,41.0
-11.69897000433602,11841765.0,178.644,-700.0,100.0,41.0
-15.0,13149790.0,293.367,-850.0,100.0,41.0
-15.0,14065892.0,315.053,-950.0,100.0,41.0
-15.0,14943139.0,324.716,-1050.0,100.0,41.0
-15.0,16212787.0,331.148,-1200.0,100.0,41.0
-15.522878745280336,17870832.0,347.758,-1400.0,100.0,41.0
-13.30102999566398,19123068.0,353.319,-1550.0,100.0,41.0
-13.30102999566398,19906491.0,353.194,-1650.0,100.0,41.0
-13.30102999566398,20677382.0,352.623,-1750.0,100.0,41.0
-15.0,2339919.0,24.815,450.0,950.0,-1359.0
-15.0,3638486.0,29.958,300.0,950.0,-1359.0
-15.0,5321740.0,37.625,100.0,950.0,-1359.0
-15.0,7019782.0,46.777,-100.0,950.0,-1359.0
-15.0,8751661.0,57.781,-300.0,950.0,-1359.0
-15.0,10534527.0,71.158,-500.0,950.0,-1359.0
-15.0,12334813.0,86.906,-700.0,950.0,-1359.0
-15.522878745280336,13678360.0,100.823,-850.0,950.0,-1359.0
-15.522878745280336,14555185.0,111.43,-950.0,950.0,-1359.0
-15.522878745280336,15429174.0,122.931,-1050.0,950.0,-1359.0
-15.522878745280336,16742724.0,141.77,-1200.0,950.0,-1359.0
-15.522878745280336,18470402.0,169.085,-1400.0,950.0,-1359.0
-15.522878745280336,19743896.0,192.079,-1550.0,950.0,-1359.0
-15.522878745280336,20577519.0,208.857,-1650.0,950.0,-1359.0
-15.522878745280336,21395699.0,226.285,-1750.0,950.0,-1359.0
-11.69897000433602,1680221.0,38.826,450.0,-2250.0,41.0
-11.69897000433602,3085325.0,63.504,300.0,-2250.0,41.0
-13.30102999566398,4914684.0,89.022,100.0,-2250.0,41.0
-13.30102999566398,6727954.0,116.106,-100.0,-2250.0,41.0
-13.30102999566398,8520411.0,140.002,-300.0,-2250.0,41.0
-13.522878745280336,10276840.0,149.681,-500.0,-2250.0,41.0
-13.522878745280336,12043803.0,167.277,-700.0,-2250.0,41.0
-16.0,13399073.0,188.055,-850.0,-2250.0,41.0
-16.0,14318859.0,200.867,-950.0,-2250.0,41.0
-16.0,15220503.0,212.795,-1050.0,-2250.0,41.0
-16.0,16539846.0,229.118,-1200.0,-2250.0,41.0
-16.0,18237207.0,249.229,-1400.0,-2250.0,41.0
-16.0,19464368.0,264.24,-1550.0,-2250.0,41.0
-16.0,20261036.0,274.279,-1650.0,-2250.0,41.0
-16.0,21038559.0,284.488,-1750.0,-2250.0,41.0
-16.0,1667623.0,58.452,450.0,-1050.0,-309.0
-16.0,3068810.0,86.176,300.0,-1050.0,-309.0
-16.0,4891357.0,113.303,100.0,-1050.0,-309.0
-16.0,6689984.0,136.798,-100.0,-1050.0,-309.0
-16.0,8471471.0,158.336,-300.0,-1050.0,-309.0
-16.0,10215097.0,181.399,-500.0,-1050.0,-309.0
-16.0,11973778.0,206.018,-700.0,-1050.0,-309.0
-16.0,13283812.0,223.495,-850.0,-1050.0,-309.0
-16.0,14131961.0,233.354,-950.0,-1050.0,-309.0
-16.0,14968889.0,241.895,-1050.0,-1050.0,-309.0
-16.0,16210857.0,253.207,-1200.0,-1050.0,-309.0
-16.0,17854130.0,266.844,-1400.0,-1050.0,-309.0
-16.0,19072605.0,278.326,-1550.0,-1050.0,-309.0
-16.0,19870622.0,287.46,-1650.0,-1050.0,-309.0
-16.0,20647097.0,299.166,-1750.0,-1050.0,-309.0
-13.30102999566398,1756808.0,33.048,450.0,450.0,-859.0
-13.30102999566398,3120564.0,43.189,300.0,450.0,-859.0
-13.30102999566398,4892266.0,53.135,100.0,450.0,-859.0
-13.30102999566398,6637357.0,61.641,-100.0,450.0,-859.0
-13.30102999566398,8347656.0,68.754,-300.0,450.0,-859.0
-13.522878745280336,10186824.0,80.817,-500.0,450.0,-859.0
-13.522878745280336,12017456.0,95.442,-700.0,450.0,-859.0
-15.30102999566398,13350992.0,114.794,-850.0,450.0,-859.0
-15.30102999566398,14216334.0,130.6,-950.0,450.0,-859.0
-15.30102999566398,15092811.0,147.126,-1050.0,450.0,-859.0
-15.30102999566398,16404257.0,171.819,-1200.0,450.0,-859.0
-15.30102999566398,18114007.0,202.785,-1400.0,450.0,-859.0
-15.30102999566398,19360553.0,226.971,-1550.0,450.0,-859.0
-15.30102999566398,20170168.0,243.95,-1650.0,450.0,-859.0
-15.30102999566398,20959882.0,261.524,-1750.0,450.0,-859.0
-11.69897000433602,1704730.0,170.147,450.0,950.0,141.0
-11.69897000433602,3065183.0,190.096,300.0,950.0,141.0
-11.69897000433602,4843235.0,201.134,100.0,950.0,141.0
-11.69897000433602,6599850.0,205.551,-100.0,950.0,141.0
-11.69897000433602,8344883.0,199.681,-300.0,950.0,141.0
-11.69897000433602,10094019.0,199.016,-500.0,950.0,141.0
-11.69897000433602,11839221.0,197.39,-700.0,950.0,141.0
-13.30102999566398,13165160.0,250.33,-850.0,950.0,141.0
-13.30102999566398,14054012.0,284.272,-950.0,950.0,141.0
-13.30102999566398,14965619.0,308.639,-1050.0,950.0,141.0
-13.30102999566398,16296594.0,321.533,-1200.0,950.0,141.0
-13.30102999566398,17992846.0,329.037,-1400.0,950.0,141.0
-13.30102999566398,19217471.0,333.842,-1550.0,950.0,141.0
-13.30102999566398,20011494.0,336.453,-1650.0,950.0,141.0
-13.30102999566398,20782928.0,338.433,-1750.0,950.0,141.0
-15.0,2262102.0,26.725,450.0,450.0,-1359.0
-15.0,3563051.0,33.667,300.0,450.0,-1359.0
-15.0,5256917.0,43.357,100.0,450.0,-1359.0
-15.0,6963808.0,54.288,-100.0,450.0,-1359.0
-15.0,8697737.0,66.801,-300.0,450.0,-1359.0
-15.0,10483967.0,81.483,-500.0,450.0,-1359.0
-15.0,12276607.0,98.104,-700.0,450.0,-1359.0
-15.522878745280336,13603589.0,112.498,-850.0,450.0,-1359.0
-15.522878745280336,14473943.0,123.723,-950.0,450.0,-1359.0
-15.522878745280336,15346369.0,135.871,-1050.0,450.0,-1359.0
-15.522878745280336,16649068.0,155.323,-1200.0,450.0,-1359.0
-15.522878745280336,18365218.0,182.861,-1400.0,450.0,-1359.0
-15.522878745280336,19628338.0,205.468,-1550.0,450.0,-1359.0
-15.522878745280336,20454130.0,221.758,-1650.0,450.0,-1359.0
-15.522878745280336,21264289.0,238.701,-1750.0,450.0,-1359.0
-13.30102999566398,1667973.0,56.81,450.0,-2250.0,-859.0
-13.30102999566398,3109740.0,90.726,300.0,-2250.0,-859.0
-13.30102999566398,4980188.0,128.933,100.0,-2250.0,-859.0
-13.30102999566398,6801447.0,161.381,-100.0,-2250.0,-859.0
-13.30102999566398,8591271.0,189.584,-300.0,-2250.0,-859.0
-13.522878745280336,10369303.0,212.079,-500.0,-2250.0,-859.0
-13.522878745280336,12095712.0,231.754,-700.0,-2250.0,-859.0
-16.0,13397802.0,249.215,-850.0,-2250.0,-859.0
-16.0,14324295.0,260.235,-950.0,-2250.0,-859.0
-16.0,15222481.0,270.711,-1050.0,-2250.0,-859.0
-16.0,16524110.0,284.582,-1200.0,-2250.0,-859.0
-16.0,18172823.0,302.531,-1400.0,-2250.0,-859.0
-16.0,19343989.0,316.521,-1550.0,-2250.0,-859.0
-16.0,20093713.0,325.595,-1650.0,-2250.0,-859.0
-16.0,20814701.0,334.508,-1750.0,-2250.0,-859.0
-13.30102999566398,1672970.0,52.503,450.0,-2250.0,-509.0
-13.30102999566398,3090901.0,84.514,300.0,-2250.0,-509.0
-13.30102999566398,4955092.0,123.347,100.0,-2250.0,-509.0
-13.30102999566398,6767204.0,156.217,-100.0,-2250.0,-509.0
-13.30102999566398,8543804.0,183.951,-300.0,-2250.0,-509.0
-13.522878745280336,10311714.0,204.408,-500.0,-2250.0,-509.0
-13.522878745280336,12056616.0,219.318,-700.0,-2250.0,-509.0
-16.0,13367736.0,236.147,-850.0,-2250.0,-509.0
-16.0,14291566.0,246.927,-950.0,-2250.0,-509.0
-16.0,15191607.0,257.178,-1050.0,-2250.0,-509.0
-16.0,16501011.0,270.845,-1200.0,-2250.0,-509.0
-16.0,18168338.0,288.116,-1400.0,-2250.0,-509.0
-16.0,19359987.0,301.38,-1550.0,-2250.0,-509.0
-16.0,20127337.0,310.083,-1650.0,-2250.0,-509.0
-16.0,20869844.0,318.762,-1750.0,-2250.0,-509.0
-13.30102999566398,1732686.0,27.846,450.0,-1450.0,841.0
-13.30102999566398,3105149.0,35.711,300.0,-1450.0,841.0
-13.30102999566398,4899164.0,46.83,100.0,-1450.0,841.0
-13.30102999566398,6686849.0,59.644,-100.0,-1450.0,841.0
-13.30102999566398,8478789.0,74.465,-300.0,-1450.0,841.0
-13.522878745280336,10287494.0,91.499,-500.0,-1450.0,841.0
-13.522878745280336,12106551.0,111.802,-700.0,-1450.0,841.0
-16.0,13474662.0,129.639,-850.0,-1450.0,841.0
-16.0,14359234.0,141.632,-950.0,-1450.0,841.0
-16.0,15242699.0,153.628,-1050.0,-1450.0,841.0
-16.0,16561537.0,171.777,-1200.0,-1450.0,841.0
-16.0,18299909.0,197.007,-1400.0,-1450.0,841.0
-16.0,19586731.0,217.878,-1550.0,-1450.0,841.0
-16.0,20431294.0,232.735,-1650.0,-1450.0,841.0
-16.0,21264304.0,248.825,-1750.0,-1450.0,841.0
-15.0,1763217.0,43.856,450.0,-2250.0,-1359.0
-15.0,3180708.0,67.768,300.0,-2250.0,-1359.0
-15.0,5048328.0,97.822,100.0,-2250.0,-1359.0
-15.0,6888959.0,126.935,-100.0,-2250.0,-1359.0
-15.0,8710569.0,156.707,-300.0,-2250.0,-1359.0
-15.0,10514389.0,184.836,-500.0,-2250.0,-1359.0
-15.0,12286386.0,212.221,-700.0,-2250.0,-1359.0
-15.522878745280336,13629933.0,231.957,-850.0,-2250.0,-1359.0
-15.522878745280336,14524620.0,244.069,-950.0,-2250.0,-1359.0
-15.522878745280336,15398727.0,255.515,-1050.0,-2250.0,-1359.0
-15.522878745280336,16674560.0,270.103,-1200.0,-2250.0,-1359.0
-15.522878745280336,18307089.0,289.473,-1400.0,-2250.0,-1359.0
-15.522878745280336,19475841.0,305.411,-1550.0,-2250.0,-1359.0
-15.522878745280336,20226696.0,315.812,-1650.0,-2250.0,-1359.0
-15.522878745280336,20951693.0,326.119,-1750.0,-2250.0,-1359.0
-15.0,2372830.0,25.889,450.0,-200.0,1341.0
-15.0,3598158.0,32.321,300.0,-200.0,1341.0
-15.0,5245555.0,41.658,100.0,-200.0,1341.0
-15.0,6940072.0,52.195,-100.0,-200.0,1341.0
-15.0,8675845.0,63.932,-300.0,-200.0,1341.0
-15.0,10444955.0,77.198,-500.0,-200.0,1341.0
-15.0,12227757.0,92.274,-700.0,-200.0,1341.0
-15.522878745280336,13555485.0,105.33,-850.0,-200.0,1341.0
-15.522878745280336,14422539.0,114.921,-950.0,-200.0,1341.0
-15.522878745280336,15289317.0,124.811,-1050.0,-200.0,1341.0
-15.522878745280336,16582996.0,140.12,-1200.0,-200.0,1341.0
-15.522878745280336,18290936.0,160.725,-1400.0,-200.0,1341.0
-15.522878745280336,19556870.0,177.641,-1550.0,-200.0,1341.0
-15.522878745280336,20391313.0,190.383,-1650.0,-200.0,1341.0
-15.522878745280336,21215784.0,204.082,-1750.0,-200.0,1341.0
-11.69897000433602,1737957.0,194.577,450.0,-100.0,-309.0
-11.69897000433602,3068883.0,200.182,300.0,-100.0,-309.0
-11.69897000433602,4838334.0,199.631,100.0,-100.0,-309.0
-12.30102999566398,6592631.0,198.678,-100.0,-100.0,-309.0
-10.69897000433602,8337597.0,198.291,-300.0,-100.0,-309.0
-12.30102999566398,10094980.0,155.2,-500.0,-100.0,-309.0
-13.30102999566398,11864933.0,128.584,-700.0,-100.0,-309.0
-13.30102999566398,13260006.0,175.314,-850.0,-100.0,-309.0
-13.30102999566398,14152957.0,199.543,-950.0,-100.0,-309.0
-13.30102999566398,15026799.0,215.851,-1050.0,-100.0,-309.0
-13.30102999566398,16250535.0,254.981,-1200.0,-100.0,-309.0
-13.30102999566398,17852922.0,287.225,-1400.0,-100.0,-309.0
-15.30102999566398,19071909.0,309.31,-1550.0,-100.0,-309.0
-15.30102999566398,19877515.0,317.111,-1650.0,-100.0,-309.0
-15.30102999566398,20627601.0,324.192,-1750.0,-100.0,-309.0
-13.30102999566398,1767918.0,35.248,450.0,300.0,841.0
-13.30102999566398,3116324.0,49.421,300.0,300.0,841.0
-13.30102999566398,4893969.0,65.03,100.0,300.0,841.0
-13.30102999566398,6664687.0,78.844,-100.0,300.0,841.0
-13.30102999566398,8436653.0,89.785,-300.0,300.0,841.0
-13.522878745280336,10225882.0,102.984,-500.0,300.0,841.0
-13.522878745280336,12017066.0,122.372,-700.0,300.0,841.0
-15.522878745280336,13382315.0,150.382,-850.0,300.0,841.0
-15.522878745280336,14273476.0,167.868,-950.0,300.0,841.0
-15.522878745280336,15153589.0,183.679,-1050.0,300.0,841.0
-15.522878745280336,16451068.0,204.876,-1200.0,300.0,841.0
-15.522878745280336,18141107.0,228.724,-1400.0,300.0,841.0
-15.522878745280336,19375421.0,245.906,-1550.0,300.0,841.0
-15.522878745280336,20180657.0,257.629,-1650.0,300.0,841.0
-15.522878745280336,20970904.0,270.16,-1750.0,300.0,841.0
-13.30102999566398,1712643.0,67.347,450.0,-350.0,491.0
-13.30102999566398,3068345.0,85.601,300.0,-350.0,491.0
-13.30102999566398,4847063.0,96.805,100.0,-350.0,491.0
-13.30102999566398,6608035.0,100.57,-100.0,-350.0,491.0
-13.30102999566398,8360832.0,101.629,-300.0,-350.0,491.0
-13.522878745280336,10120477.0,110.384,-500.0,-350.0,491.0
-13.522878745280336,11874897.0,126.079,-700.0,-350.0,491.0
-15.522878745280336,13236695.0,168.827,-850.0,-350.0,491.0
-15.522878745280336,14128040.0,190.694,-950.0,-350.0,491.0
-15.522878745280336,15007231.0,208.831,-1050.0,-350.0,491.0
-15.522878745280336,16302627.0,233.444,-1200.0,-350.0,491.0
-15.522878745280336,17993168.0,277.374,-1400.0,-350.0,491.0
-15.522878745280336,19271578.0,327.334,-1550.0,-350.0,491.0
-15.522878745280336,20075641.0,357.215,-1650.0,-350.0,491.0
-15.522878745280336,20833785.0,369.118,-1750.0,-350.0,491.0
-15.0,1818736.0,36.967,450.0,1750.0,141.0
-15.0,3204942.0,53.936,300.0,1750.0,141.0
-15.0,5011051.0,75.014,100.0,1750.0,141.0
-15.0,6794007.0,96.139,-100.0,1750.0,141.0
-15.0,8565058.0,113.535,-300.0,1750.0,141.0
-15.0,10330704.0,131.927,-500.0,1750.0,141.0
-15.0,12093799.0,153.407,-700.0,1750.0,141.0
-15.30102999566398,13419220.0,175.93,-850.0,1750.0,141.0
-15.30102999566398,14296381.0,190.649,-950.0,1750.0,141.0
